Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	gamma	A.1	A.2	A.3	A.4	Theta.1	Theta.2	Theta.3	Theta.4	psi.height	psi.treeLength	D.treeLikelihood
24880000	-6621.887437731093	-6154.299783722099	-467.587654008994	0.15798637086594197	0.3547969964987443	0.22766737930557993	0.259549253329732	0.04365689965537167	0.3909261517501465	0.06912397891269598	0.022182358292621877	0.43332398956572565	0.040786621823442414	0.33961141993475247	11	17	3	31	5548.668535579413	393.7307731548211	260.392885444036	226.02483853153012	398.3607159022103	5182.268104077021	-6154.299783722099
24900000	-6624.5214073243105	-6152.784288604452	-471.73711871985904	0.2005217442745106	0.33115879134159637	0.22485511266962038	0.24346435171427067	0.04984453506103052	0.34567420606236177	0.06134944845441628	0.02904037742319936	0.4549655945781153	0.0591258384208809	0.3902226975612978	10	7	11	34	5289.633843304722	2650.527970070809	454.51370786540946	184.76508397395085	305.5038711364954	4681.14989968706	-6152.784288604452
24920000	-6642.051946801771	-6166.427085436807	-475.6248613649638	0.1883845402618626	0.32205543003939935	0.2448784717838402	0.24468155791489593	0.04573146538621023	0.3529313877042308	0.07723655472991328	0.036327903577352536	0.43184006577416384	0.05593262282813359	0.3836333176281395	7	1	11	43	10948.15416455139	12317.684980101414	1117.9924982665925	175.0197041049519	363.7656825187719	5157.128858257552	-6166.427085436807
24940000	-6610.914752680387	-6149.987950643524	-460.92680203686365	0.19377093153758956	0.33759790382631505	0.2204494042516215	0.24818176038447193	0.04918014313673417	0.3644050177171785	0.06025012819745845	0.027989929787472258	0.4522172768187268	0.04595750434243423	0.37121596422153613	4	6	2	50	5491.070006847237	9524.489948191671	325.56934230057914	249.22063980059843	384.6443164276933	5497.191063028189	-6149.987950643524
24960000	-6652.875867542313	-6172.4039829652875	-480.47188457702595	0.1902489077008432	0.32123769935105234	0.2175137599175335	0.2709996330305691	0.04205929902028955	0.4536728723149657	0.061848290504845624	0.02437015223353862	0.37484914746512626	0.04320023846123861	0.38849743455955554	6	6	7	43	8958.533472306946	12688.90445209949	803.4588904221237	326.6464946102609	385.9146072411524	5700.206504030957	-6172.4039829652875
24980000	-6627.478455323791	-6157.183534187545	-470.29492113624656	0.19573088837579608	0.32977553275198823	0.22395990460538498	0.25053367426682893	0.05360728859270964	0.37950190846030324	0.07118583669044319	0.025253340875297806	0.4309086689296962	0.039542956451554194	0.33393953287440475	13	8	22	19	5155.222385026181	549.3198098248165	250.31300548913924	265.4390661227115	388.97798330343664	5105.1567352351285	-6157.183534187545
25000000	-6603.743884075773	-6155.254846877675	-448.48903719809863	0.18660975149301928	0.3467778961175579	0.21739554321214682	0.2492168091772745	0.04248625483343877	0.37922389361976006	0.07615117169005764	0.02321229084344045	0.4230823413519532	0.055844047661354146	0.42893666420361226	11	29	18	4	11339.498394934131	181.82899941922233	124.59949387571024	302.49309040083574	372.95886933145715	5125.974467686489	-6155.254846877675
25020000	-6629.1472330279885	-6170.616154417951	-458.53107861003764	0.19007243442828164	0.34039509246317584	0.23534816023925367	0.23418431286928718	0.05471673649292673	0.3292002894039914	0.07043796836962322	0.022797873203515513	0.48229263864858507	0.04055449388136223	0.29330083982830796	16	29	8	9	4105.757534132707	172.22681015577797	84.42212007323681	239.55225781097468	407.70794312097274	4813.86854189691	-6170.616154417951
25040000	-6628.034237535782	-6160.6391114290645	-467.3951261067179	0.1846517925705604	0.32490322181452236	0.19626799510144652	0.29417699051346924	0.052188994543181516	0.396475523950457	0.03752065106165186	0.03558892244352199	0.4280085930283656	0.05021731497282643	0.3411118640895292	16	34	8	4	6884.019935334954	153.10595607507375	88.41818646129549	480.3477297854033	406.60482159715093	5346.637420729534	-6160.6391114290645
25060000	-6633.38250083662	-6170.951970630562	-462.4305302060583	0.19437463553290013	0.35625664273772106	0.22742442589225126	0.22194429583712613	0.05518378179187996	0.4069187222810618	0.06463121619945007	0.023827645070170447	0.4008166269278029	0.048622007729639385	0.32032857144115096	17	8	10	27	3764.9410773000295	208.2189813274658	206.5781713010909	179.5807850005501	303.39569413238246	4673.751336406929	-6170.951970630562
25080000	-6623.1909849042	-6151.661845209698	-471.5291396945024	0.18018350669892458	0.3290423254537934	0.2239006013938989	0.26687356645338167	0.057758726211163	0.3947966767512052	0.05994659485521243	0.028003684962558086	0.4249138074453027	0.03458050977456321	0.3743080637810442	13	11	34	4	4405.30404488446	352.96169508948776	191.27349528942625	323.30818523719535	425.2441704241828	5430.880675997154	-6151.661845209698
25100000	-6623.703465655487	-6156.354140729512	-467.34932492597414	0.20253171496515995	0.306436367501501	0.2292350537879163	0.2617968637454213	0.05126904911169245	0.3537289976308885	0.04892379671387835	0.021815364726405717	0.4747739014758088	0.04948889034133069	0.3321595173101974	13	28	16	5	8966.87008583058	304.28991441799207	118.22786518139101	588.1375247377908	332.4963236240581	5125.2474837585605	-6156.354140729512
25120000	-6637.224705367625	-6166.050340459547	-471.1743649080772	0.20872199401502037	0.3436580773290147	0.19432520905951078	0.25329471959645283	0.04147410856851397	0.383990206808879	0.06550031349883552	0.032401903673123955	0.4199699786330268	0.05666348881762501	0.3193057993571701	8	8	3	43	4003.662027999252	4274.2441112047645	270.5659555486477	165.9895085023968	343.1566334320775	4993.572845746144	-6166.050340459547
25140000	-6642.811483220914	-6163.534653695684	-479.27682952523026	0.2271539335185165	0.30362979752826597	0.23229957099154136	0.23691669796167483	0.04441957521225324	0.297071867066673	0.06000423381204372	0.03406004004130593	0.5113631708277379	0.053081113039990475	0.3793529214670577	3	5	10	44	4676.643853249013	9205.128576892119	3324.7400444658183	204.43464212163758	535.3502891389297	5681.423120521494	-6163.534653695684
25160000	-6636.04268194519	-6158.578377069918	-477.46430487527255	0.1789641119919141	0.3337195113449916	0.2455200976018926	0.24179627906120027	0.05001222474283411	0.3612449510379682	0.08684756130218768	0.02028351324807124	0.43558975032004266	0.04602199934890054	0.38902648601969275	11	3	23	25	7271.403924694597	2584.8108448261187	434.6902039116338	337.7734164217848	368.1845188820164	5383.444928663522	-6158.578377069918
25180000	-6610.398205741883	-6152.124318152037	-458.27388758984625	0.22135552649799345	0.32374717268602077	0.22293319062986836	0.231964110186116	0.05565081190657778	0.35623135583847265	0.06323502703415888	0.029002522089624623	0.4357783805393851	0.060101902591785425	0.3668295703402064	11	1	23	27	9740.081969165325	988.4553582669625	153.52138617715022	238.59807227318748	354.1855440711023	5075.133521117175	-6152.124318152037
25200000	-6624.0837730674175	-6159.780704297904	-464.3030687695137	0.20207420621949262	0.33437642380569754	0.22393480839181834	0.23961456158299005	0.037219188152183	0.36618183824976275	0.050882693772107454	0.037433437906699056	0.45581634207186933	0.052466499847382705	0.3263255943317554	12	1	17	32	11836.116479389142	1158.271651484891	157.02107238820903	175.24440917460822	401.8569288401765	5403.51624925011	-6159.780704297904
25220000	-6634.08438540883	-6154.157646450365	-479.9267389584647	0.1855093545309531	0.33215427009070353	0.24983346223384434	0.2325029131444975	0.05427894805079285	0.32526085999825155	0.06467130096888983	0.02407547720532699	0.4841074306944415	0.04760598308230184	0.3641825574806417	8	22	26	6	16040.89868140657	1337.8080044845929	126.33669408729048	428.94483102357674	423.52277411409653	5946.458367686942	-6154.157646450365
25240000	-6621.3313272078685	-6159.891461477158	-461.4398657307101	0.2148476760140733	0.30305931288152055	0.23932074627390695	0.24277226483049788	0.0437269504184582	0.3420770101671311	0.06807910211454667	0.02760205950443536	0.4736157117401078	0.04489916605532523	0.3306230774067457	10	48	1	3	5257.4616260709945	280.7149109118675	477.9401253356063	63.41520645955574	358.3262681281063	4896.484799609409	-6159.891461477158
25260000	-6636.687074149235	-6173.034654407317	-463.652419741918	0.1922424583521756	0.35722323621489627	0.1963657524048143	0.2541685530281126	0.0351791540824659	0.37776030671845423	0.07194340527676468	0.034030036857581394	0.44682405363245065	0.034263043432287435	0.3251960484239429	8	30	14	10	10899.769586134467	465.3602332322238	141.39498570114915	300.0674421096493	468.07330327732853	5860.933650852041	-6173.034654407317
25280000	-6645.442537264464	-6170.889230569484	-474.55330669497926	0.16384750667205272	0.34370463755647646	0.2441361080476205	0.2483117477238489	0.04854765616342191	0.378773526690822	0.0679062410350699	0.020626375067222227	0.4344095425772808	0.04973665846618747	0.34412790441801766	14	14	27	7	11673.789273864342	396.53335507691776	135.4259305366625	424.1441197641588	333.76181373086496	5065.6472825982055	-6170.889230569484
25300000	-6611.065834479032	-6156.413982947619	-454.65185153141255	0.18642907547546395	0.32065155112381316	0.23742571517353628	0.25549365822718506	0.03832938857088454	0.41870263724685425	0.057139809984086534	0.025087092173023504	0.42709316214063886	0.033647909884516713	0.331048911138168	11	18	28	5	5941.314253520191	446.3054861587061	119.98542908011518	315.8933396320155	390.72202046616997	5283.477815016753	-6156.413982947619
25320000	-6626.96077069644	-6154.6971365900545	-472.2636341063858	0.20700376327338607	0.3272233240070624	0.21891080856985623	0.24686210414969348	0.04800601857574828	0.405337809118339	0.06432788967111769	0.03561932055794509	0.3955443637796923	0.051164598297161974	0.39775166091388475	9	11	26	16	12072.33386801975	588.6356822214298	308.8522559025213	201.67910501753815	385.35754844738415	5226.945989788604	-6154.6971365900545
25340000	-6625.1840058674115	-6159.010745860514	-466.1732600068975	0.2178326888494027	0.3022156537218907	0.24684171058075402	0.23310994684795064	0.05268090451320881	0.33103031999552074	0.05052573224961498	0.033909190810735214	0.49409482145833244	0.03775903097259218	0.3807763278881221	12	14	15	21	8016.140761725161	616.205599209715	148.24058779941396	246.4118589928597	370.96094924353315	5401.4349318241875	-6159.010745860514
25360000	-6619.360882269225	-6161.2960423832965	-458.0648398859288	0.1964218830028634	0.3294404949770946	0.23176229098778758	0.24237533103225248	0.047707541468169246	0.34236241233535886	0.06299426958640854	0.03125330516212574	0.4862048106429135	0.029477660805028547	0.3363422936611601	13	15	29	5	12439.561254890592	124.86809714713911	132.75068156482462	324.3931986281082	508.6264715000212	6237.352967097539	-6161.2960423832965
25380000	-6630.018477946943	-6174.0305618013945	-455.9879161455481	0.19082082085125332	0.35258952697329055	0.20398654783788406	0.25260310433757016	0.052150756117038594	0.398193229015934	0.06792808973123321	0.02772112387344167	0.42047148477225194	0.033535316490104924	0.3437862377770233	12	23	23	4	4795.718569192425	287.49398183668154	108.30991723894743	503.00240731666105	405.5626760791722	5526.511159209945	-6174.0305618013945
25400000	-6630.089654355196	-6168.590580104026	-461.49907425117	0.17551840483289774	0.2950635656876265	0.27188104151252823	0.2575369879669457	0.050608079379300064	0.3687222753066743	0.07826904983486035	0.026945757029257496	0.45010214185888564	0.02535269659102648	0.3378883468606459	11	8	39	4	5889.133368331467	289.004112835096	235.94901808198412	239.89635604730586	379.78724268702524	4994.773843381244	-6168.590580104026
25420000	-6619.998223379829	-6153.399660233712	-466.5985631461169	0.19490034930279646	0.2975560938172874	0.24536967834472279	0.26217387853519153	0.04368772855239599	0.34539442518591773	0.061379628999339284	0.024810033591707366	0.478271793895663	0.04645638977498082	0.3635575629005886	12	1	38	11	8761.916182131157	4732.475981703413	173.69745407940187	433.8537894992547	462.5433261002029	6112.283113915758	-6153.399660233712
25440000	-6631.96530996785	-6154.628471834685	-477.3368381331646	0.19723684090042082	0.33281387732500806	0.23379047890389945	0.23615880287066993	0.03384924245943683	0.37245360649036835	0.07826172435242106	0.03312679934585773	0.4428280955659151	0.039480531786005066	0.32630151724756823	11	9	38	4	15317.014118660562	1239.8957618406582	169.42952035790717	438.7968069294582	366.0228627227174	5334.066369689099	-6154.628471834685
25460000	-6625.845482800029	-6168.442890914289	-457.4025918857398	0.20345161352085064	0.3088173992026276	0.23773639317413414	0.24999459410238603	0.04930084588308177	0.3219066234635038	0.04522610699962821	0.03301864940788619	0.5020230732236124	0.04852470102229173	0.33575171964106804	11	17	29	5	7381.251928283032	545.9222670313123	107.78579255571027	348.388054467683	462.39287177993276	6186.498351934583	-6168.442890914289
25480000	-6637.22400504211	-6167.849698118217	-469.37430692389285	0.17745936050261896	0.35006334679014184	0.21420470047424228	0.25827259223299537	0.048254480893480965	0.3853683476927144	0.06785304627776237	0.03191765297665441	0.42310760277456894	0.04349886938482327	0.3239026772051637	13	10	34	5	5669.425006722145	611.9170547330408	158.32180560047044	479.69020721613043	465.06048022607627	5588.67400347937	-6167.849698118217
25500000	-6609.404076618345	-6158.59043059834	-450.81364602000457	0.196346484434535	0.3441407490726336	0.21120955647520043	0.24830321001762953	0.05300132825341458	0.3319131876315237	0.06499046774272701	0.02664418933513068	0.4755271390650789	0.04792368797212952	0.3388558011625982	13	14	31	4	7893.005645910232	342.4194888671527	133.91405272657394	290.27453922086346	348.8553644829446	4859.413003965717	-6158.59043059834
25520000	-6624.821703142342	-6181.269619693736	-443.55208344860563	0.18052322515958147	0.3156840957368689	0.2325529385843337	0.2712397405192142	0.0614662081555222	0.3832717446361231	0.05483120698222113	0.025089380470270203	0.44236653720270286	0.03297492255316465	0.3954716953479161	10	6	41	5	12625.832909991128	647.5033296690164	152.38134085716223	402.18614849734786	440.5251091240295	5568.073708535958	-6181.269619693736
25540000	-6646.685292455587	-6178.44011987913	-468.2451725764568	0.1747263319580138	0.33342840104695914	0.22102260034659144	0.27082266664843374	0.038185797740311264	0.38660860093707633	0.081097197244893	0.02989028863038089	0.42839609026856174	0.0358220251787809	0.3499791459408563	15	9	34	4	6148.24754953625	205.62407770753381	231.2931073600288	283.2909722528408	467.5013349514858	5944.527430444826	-6178.44011987913
25560000	-6610.989745095679	-6170.7946515514695	-440.19509354420893	0.1935875740196225	0.3225844698242562	0.23473287537200993	0.2490950807841097	0.05557909069802564	0.32578628782557434	0.06047430968871109	0.029514399645825466	0.48537799589042985	0.04326791625143781	0.37794056577216295	14	28	12	8	7040.063617518587	80.44231169270925	223.00076590602313	357.8441855790264	425.4841457942364	5896.6620179236925	-6170.7946515514695
25580000	-6595.899037085175	-6161.072144991259	-434.8268920939166	0.19486858096915963	0.3160142905159684	0.22370051617115977	0.2654166123437107	0.04535217030852741	0.40547701039486	0.05744286493743267	0.0359283862154479	0.4013853573564298	0.054414210787306364	0.30921535584129195	14	40	2	6	6654.779830730181	87.43758719648562	208.4745344791428	531.8995760968432	302.89724026101055	4817.67123253415	-6161.072144991259
25600000	-6641.070274890043	-6175.031230610912	-466.0390442791314	0.17152200183634694	0.3264581742834303	0.26174273580675295	0.24027708807346798	0.04386474665952647	0.345329663352888	0.07438741318335648	0.024118982494062233	0.4718281177249784	0.04047107658519257	0.3676836894546547	14	21	22	5	5625.879909363883	155.4305897249908	173.67908430942734	301.1771678157172	420.52105978909583	5841.366236203767	-6175.031230610912
