Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	shape	groupSizes1	groupSizes2	groupSizes3	groupSizes4	Theta.0	Theta.1	Theta.2	Theta.3	psi.height	D.treeLikelihood
31740000	-6637.900407127348	-6166.396203913607	-471.5042032137416	0.19243612722090242	0.3109442697298051	0.25763103454263725	0.23898856850664899	0.06221499710988487	0.31512351180646114	0.05125734351366383	0.018609079283993732	0.5114809651768268	0.041314103109168734	0.36802609575335166	12	2	44	4	9039.484739551966	2820.7861771778853	214.51656867313372	502.6252073026348	441.2687077908569	-6166.396203913607
31760000	-6622.095145899046	-6158.072451020866	-464.0226948781799	0.21619089561280408	0.2958689969762955	0.25409718592428493	0.23384292148660907	0.05603901757753961	0.31869850520986115	0.05149722405083805	0.030622564260972738	0.4977505554292648	0.04539213347152259	0.37418670282738103	6	13	28	15	9927.90655334639	2868.394638285019	147.87519273351742	242.7581786025027	354.16469550625976	-6158.072451020866
31780000	-6634.622715395514	-6157.18812323948	-477.4345921560347	0.20912490956789132	0.2975385313258012	0.22564422547833868	0.26769233362796235	0.04229698241043062	0.3365103290991992	0.046843579147239495	0.036079854989625224	0.5017250802131048	0.036544174140399815	0.3473464550821561	9	16	33	4	12211.577476207232	1223.4179282649422	168.54887330992375	266.84905127275925	471.15896640303333	-6157.18812323948
31800000	-6622.297969534068	-6160.528728941409	-461.76924059265946	0.18493143407957435	0.34315423400967865	0.21564602640371772	0.25626830550702273	0.04999789028800592	0.41685442316620164	0.06027877176438726	0.03149652616035545	0.39169640336089745	0.04967598526015126	0.3135472193783144	12	9	36	5	5966.040473202459	1244.2952210482542	144.0246050147836	345.3446246175182	384.6746628790956	-6160.528728941409
31820000	-6629.603604397001	-6169.483718157614	-460.1198862393866	0.19174654493970056	0.34007453994667625	0.2071045594315191	0.26107435568209775	0.054421096487742786	0.3726817512791392	0.05360607190988835	0.029908354648297084	0.43334343356327076	0.056039292111660824	0.33876349878519907	15	4	35	8	4618.149701125835	551.1899519871821	170.3554030314722	265.1648332509768	396.00657142195735	-6169.483718157614
31840000	-6604.283394934888	-6157.946102779705	-446.33729215518315	0.17631972215761835	0.3327790051164147	0.21393467665888102	0.2769665960670793	0.04637656648219403	0.4107580382805554	0.06150488979058079	0.03196862690787748	0.4029616576349445	0.046430220903846915	0.31972276164770763	11	5	42	4	5374.77308732555	2341.8194313815	133.2034743686649	372.8291997086467	344.42509060867854	-6157.946102779705
31860000	-6609.885355534203	-6156.012201532183	-453.8731540020203	0.19581767390838523	0.2961972965355513	0.23694497262500297	0.2710400569310538	0.061861794546800485	0.3665832373728975	0.03907213852516449	0.032777724215234165	0.4583902477293782	0.041314857610524454	0.3517215672250289	1	12	33	16	4976.621627079526	7491.584326277047	187.15614005727474	226.08707592230644	417.0551419263408	-6156.012201532183
31880000	-6631.855027959542	-6167.483280300741	-464.3717476588006	0.1892138705928049	0.34891926046187294	0.2163990083265043	0.24546786061881123	0.051955986638694475	0.3455710791562958	0.05599328231268683	0.027225989866996276	0.4676864090800834	0.05156725294524246	0.3884950654594361	12	4	29	17	8178.350939254091	2315.7483344675115	145.32445108367315	188.52156102111695	437.8015612347384	-6167.483280300741
31900000	-6598.937731283952	-6151.886096600626	-447.05163468332626	0.20423424964362938	0.3256735518633458	0.23084859547087794	0.23924360302214026	0.051123457403862635	0.34974268762376465	0.06307974907862023	0.027983246765854782	0.4542837968830856	0.05378706224481138	0.3359159934645524	15	23	19	5	5629.875024752444	105.25202093489939	97.28858038457369	415.54061024685376	386.7169073338222	-6151.886096600626
31920000	-6593.64562909954	-6156.845802384074	-436.79982671546594	0.1949839032693661	0.3055828800907929	0.24972221557949764	0.24971100106033672	0.05699685768640187	0.3572109936296657	0.06664084031868356	0.01833345210840781	0.4563511735255404	0.04446668273130014	0.36063013679940387	16	14	24	8	6613.700050365235	68.7940952709327	136.82893730969593	243.72783183452296	375.8900254880169	-6156.845802384074
31940000	-6582.15142625034	-6158.389762194004	-423.76166405633563	0.18055357343153428	0.3440945701933415	0.2328303657278446	0.242521490647273	0.05553429846789885	0.3890327153522706	0.0763421287021189	0.02672681523000939	0.4143671976374661	0.03799684461023576	0.33422023922059085	15	17	25	5	4374.902294010928	56.705841859515054	109.66475589967244	203.33459318187204	303.2763272899252	-6158.389762194004
31960000	-6620.5689235717	-6156.7546765326815	-463.81424703901837	0.2107480352735256	0.32351804079242336	0.22710585314059056	0.23862807079345416	0.04875892975636304	0.33487334584963335	0.06594028946117866	0.029980081788429123	0.477370175246047	0.04307717789834841	0.34238837549149376	12	12	34	4	7486.092660309926	374.2749357014755	256.358269556277	434.8031156233571	382.2529756071561	-6156.7546765326815
31980000	-6604.195055345915	-6149.912748528041	-454.28230681787306	0.18579912655096334	0.35027393010678015	0.21530751716930596	0.2486194261729441	0.037044076601688535	0.42195970451592785	0.08572307432152779	0.03352034603438445	0.38211058452805924	0.039642213998411856	0.3324840785327023	12	3	43	4	6659.118918612134	904.4680625242788	201.69438999576923	300.03818365429885	320.2475363393711	-6149.912748528041
32000000	-6629.772589197145	-6159.678230207051	-470.0943589900946	0.18753702734259978	0.3548963293507638	0.20346353025606145	0.25410311305056843	0.05099816916272319	0.3727040548721824	0.06697915978764243	0.028118095036520782	0.43249218224341895	0.04870833889751205	0.3930102192528134	2	14	38	8	4553.060602260145	4181.618008716622	173.13004822826224	262.67372241816514	375.3214297735921	-6159.678230207051
32020000	-6627.031318414596	-6166.705341882434	-460.325976532162	0.20899932776437724	0.32089902927105646	0.24147114941019665	0.22863049355436305	0.03876987201340337	0.30544818461674733	0.07791336661900083	0.027694082693523005	0.5168266554362472	0.03334783862107834	0.3579815785433665	8	7	43	4	6202.186647572667	2259.746078205101	185.578514398332	578.5786249296627	486.8072303460605	-6166.705341882434
32040000	-6623.880746987866	-6164.672393852439	-459.2083531354263	0.19346371211890578	0.331455910990843	0.20433795542702254	0.270742421463222	0.05295137085555814	0.38751033125913975	0.0480850337507743	0.03853218762967102	0.43840172111140613	0.03451935539345067	0.32097314993290155	10	6	40	6	11744.464252896521	3415.447805235069	128.33783682739065	331.93487391440675	372.27452605978823	-6164.672393852439
32060000	-6620.944622534741	-6159.767438396327	-461.17718413841413	0.2063825053265914	0.3331427349733674	0.19157241106128098	0.26890234863875356	0.043110232219889244	0.43277906289067836	0.04938941316154635	0.03362355315698566	0.38306389360011633	0.05803384497078426	0.37143363283311465	13	24	14	11	8298.539754667996	291.4083322019566	78.05390834821198	254.77318805366798	331.56638293820566	-6159.767438396327
32080000	-6618.111882498644	-6160.223434619836	-457.88844787880856	0.1684672428490872	0.34012812548736043	0.2396568933939862	0.25174773826955943	0.05145458848398772	0.4217219050592897	0.06829944689302161	0.02408727091264882	0.3888239237772385	0.04561286487381392	0.3708699935036926	10	17	30	5	6093.860940802312	511.1329763819937	92.25759494437392	285.6795297162352	330.1013677576752	-6160.223434619836
32100000	-6620.6435285974185	-6157.972394047882	-462.6711345495369	0.18942339296095356	0.33298715665485257	0.22882668273114568	0.24876276765304167	0.0483092099546476	0.384252342032042	0.06096804344707886	0.02782511758143822	0.4303902316940286	0.048255055290764966	0.3278638368311864	10	23	25	4	7580.176943460042	553.817861518784	129.5561151516499	200.83809570236104	368.63388623937647	-6157.972394047882
32120000	-6612.932429169035	-6144.08726390745	-468.84516526158484	0.19879315030227068	0.33526999828914034	0.21723865775958165	0.24869819364900086	0.04461818337124295	0.36461502717116034	0.06943681619302478	0.0261469811589608	0.44199128416387445	0.053191707941736985	0.3889866550323168	9	22	24	7	10228.461040578608	894.8504690403786	107.61285657492141	234.71455074912555	384.29172448578544	-6144.08726390745
32140000	-6637.380781264718	-6173.075279436303	-464.3055018284146	0.18206391415328438	0.3564573568231101	0.2170099125077732	0.24446881651582592	0.04491474367991723	0.35369683101303434	0.09255626319859221	0.023262720085816178	0.4362329433663124	0.04933649865632811	0.3793814360879768	9	6	45	2	7828.446183865101	1191.9022797800806	207.1053859755678	149.28441739036532	361.7806425671308	-6173.075279436303
32160000	-6622.918394124132	-6166.477915071127	-456.44047905300465	0.21245685920081145	0.29692152678374484	0.2373277238016482	0.25329389021378923	0.054000115921119904	0.3590979767202488	0.05078183888050249	0.02910511204873147	0.4620948507469077	0.04492010568249001	0.3827999172117963	9	7	41	5	5865.613707049163	2375.1632172518603	150.72122190187042	425.23127732974194	423.06378462151883	-6166.477915071127
32180000	-6637.007636031975	-6182.205676682133	-454.8019593498421	0.2193732685320714	0.31094774520168855	0.19994772192433297	0.26973126434190065	0.0645285549416422	0.35829602727519777	0.03751043327007356	0.031007146945696302	0.4514519076861494	0.05720592988124127	0.3648738966343547	13	5	42	2	8364.383469660565	213.76710854936368	166.47421342992303	152.390946716294	436.1679942157278	-6182.205676682133
32200000	-6618.181437047031	-6160.765836991785	-457.4156000552456	0.17859419084935635	0.31670017750333795	0.22519425126226505	0.27951138038503404	0.06734061223042034	0.36150906080651873	0.0568824987164113	0.025372622316229138	0.4524951933712867	0.03640001255913421	0.32225015559035125	15	8	35	4	6182.023022232253	167.50026814210253	98.58390438392183	426.1469553085713	395.67342386201847	-6160.765836991785
32220000	-6634.582420667373	-6162.227527442522	-472.35489322485114	0.16817147273046468	0.3286519413511592	0.20620749514796688	0.2969690907704027	0.064362336037868	0.42133516720639186	0.060862872745972824	0.028245701950352853	0.3877463832239508	0.037447538835464124	0.3435393285221054	11	5	45	1	12858.589155194022	592.223328202306	279.50970404997514	4.15146962029692	439.1065978784749	-6162.227527442522
32240000	-6619.0608695164065	-6157.363032112635	-461.6978374037717	0.19890034798682932	0.33589674267428016	0.22136403820646094	0.24383887113242284	0.05212517297164247	0.36334415052986135	0.06481646634872677	0.030858738639861945	0.4442538806361834	0.04460159087372448	0.3309839014207315	8	12	39	3	3813.8164433972347	494.97024210692706	185.69886888083985	269.8361255588079	390.1412645095683	-6157.363032112635
32260000	-6625.04152716301	-6157.191822258739	-467.8497049042703	0.1920052015784875	0.3344201745471594	0.22443174871892144	0.2491428751554248	0.05714761480572106	0.38506631413029	0.05223173106510224	0.02501383505913262	0.4318148785678538	0.04872562637190082	0.4003688549879513	14	15	27	6	4748.19519316567	270.4691871031105	185.95762154460178	252.90574449030993	405.37019129210597	-6157.191822258739
32280000	-6611.354812307431	-6158.963837179001	-452.39097512843	0.21178823658419324	0.3302289586849719	0.21493417432782363	0.24304863040300442	0.045598112379885924	0.3939421510286379	0.04345172807693553	0.03164462723843928	0.44169303456858244	0.04367034670751956	0.32581504023429025	12	11	32	7	11012.701017049007	217.75526293524277	197.11060909017104	469.23079737983016	363.4731128142339	-6158.963837179001
32300000	-6625.397844345099	-6159.936491074783	-465.46135327031584	0.20186037764097708	0.31806522559896044	0.22630085333791855	0.2537735434221369	0.054019926496992825	0.35420406366761115	0.05957814092844546	0.019905040714772556	0.47143734965268014	0.04085547853949843	0.3699076566274843	6	6	40	10	4256.065606637705	21190.112988143457	196.08685368141414	353.53287871093187	532.762230780885	-6159.936491074783
32320000	-6632.025183078538	-6170.872093721183	-461.1530893573556	0.17065593715433938	0.33034653821727755	0.25209390341814114	0.24690362121023507	0.06253713451333529	0.3498768511571093	0.06704072667490085	0.020799668884579767	0.45699665994625915	0.04274895882381631	0.3330874200062309	12	2	44	4	6239.265998761362	575.7066966125429	206.1784181130695	684.6913506586111	407.0058215760181	-6170.872093721183
32340000	-6608.916366901262	-6155.915458608803	-453.00090829245926	0.19148236864245005	0.2976054277479558	0.25912857051170946	0.2517836330978778	0.05712069914118732	0.3375341411099141	0.04718954847414575	0.030285439776570392	0.49452737088565707	0.0333428006125262	0.35524757599315454	10	26	20	6	5559.068267191061	230.38445101665212	157.12215798749972	796.2539536595666	387.4431635596692	-6155.915458608803
32360000	-6602.683498223953	-6146.6609657270465	-456.0225324969067	0.20613089328875303	0.31429642324434004	0.22810403988763375	0.2514686435792662	0.05826249619138851	0.3383404249725415	0.0522712300485117	0.027349136605019246	0.47536323325311886	0.04841347892942103	0.35466892720283943	10	4	44	4	5047.118273040329	280.809869752057	225.58846184411348	483.5704928611691	402.72574673022496	-6146.6609657270465
32380000	-6611.8425967924095	-6159.253470783833	-452.58912600857644	0.20007555622954992	0.3094338100042711	0.23187514513136084	0.2586154886348112	0.053468743492068545	0.3540340420244494	0.04853979337019561	0.028420184517510223	0.4777907068875788	0.03774652970819834	0.3359825586578626	11	6	40	5	4754.2355918746725	220.0021359440214	160.59457932586153	567.4101967418641	438.15900648190166	-6159.253470783833
32400000	-6626.324259484773	-6156.639284295712	-469.6849751890612	0.20267677880551813	0.31996226075937434	0.2452330751210239	0.23212788531407672	0.04826649343721447	0.2872312330852412	0.06041811972925866	0.022539652762601947	0.5426382360667747	0.038906264918909965	0.364158033929915	12	4	41	5	6208.69833439972	400.89590006556955	206.25328705728475	717.5073817403792	508.92956185375056	-6156.639284295712
32420000	-6642.817194705122	-6170.0223317215405	-472.7948629835816	0.19963586354856372	0.3127141026039302	0.23925758649664372	0.24839244735085556	0.06115667340231888	0.3363378406002894	0.05341507124574382	0.03607827864658929	0.47220458032108686	0.040807555783972695	0.3825183001142764	9	5	32	16	9419.080275356426	1915.8654274718403	324.2324019871652	175.09749934398153	430.385490836798	-6170.0223317215405
32440000	-6624.523913599035	-6165.9195169040695	-458.6043966949655	0.16680490911391543	0.33252726368065705	0.2101438289854397	0.2905239982199811	0.06294856984147842	0.38451273797146707	0.056031838458154105	0.028461125304094493	0.4234500923423175	0.04459563608248926	0.3635298978888016	10	2	45	5	10225.279891351614	4134.916192187039	204.56278561103377	659.4288376226602	456.19650540841513	-6165.9195169040695
32460000	-6652.59297143646	-6177.577960748704	-475.01501068775644	0.18465575598907813	0.32106663484636533	0.2341923534408527	0.260085255723697	0.054279975165473324	0.3579737157306212	0.04476700148006707	0.03465009597429667	0.45291072040710706	0.05541849124243551	0.41235248920459194	11	1	45	5	5676.536457903409	694.4422059165532	194.6056240175246	817.8793510620155	424.1607333507363	-6177.577960748704
32480000	-6639.704883503151	-6163.373095811214	-476.3317876919376	0.19176627310747985	0.33631005851768847	0.22302380843105563	0.24889985994376912	0.05313316335667109	0.3689066213946009	0.06787080525359826	0.02629269964684344	0.4384147721322751	0.04538193821601205	0.3534983704099523	10	3	45	4	8845.108677220329	1727.0428154290264	172.4337942047124	439.30697346634105	489.8127870780046	-6163.373095811214
32500000	-6613.059016858053	-6156.084561465445	-456.9744553926075	0.2007516949824028	0.2953532339380915	0.22217117576414822	0.28172389531535064	0.07009661533451844	0.32682073201768813	0.046038894827681934	0.030382882312160884	0.48873048866627583	0.037930386841675594	0.38430263320119934	12	8	39	3	7762.998306431012	71.25914496706952	213.461513081572	96.76046582839489	422.26142625409585	-6156.084561465445
32520000	-6605.830524446461	-6156.461350046395	-449.36917440006624	0.1955593314909159	0.3352134531159585	0.21314452077409154	0.2560826946190272	0.05262565029937794	0.3571092939532209	0.06531410657517715	0.03563855862245513	0.45410070842123773	0.035211682128531936	0.37010010823504086	14	17	19	12	7542.2961945620455	68.73850068571303	176.5535298036626	316.36813332770765	414.2229820253697	-6156.461350046395
32540000	-6610.803309245764	-6167.810013901779	-442.99329534398487	0.19391512285364346	0.3142871413487	0.21982658017733925	0.2719711556203104	0.06635527349514662	0.360245265357623	0.05994575047189242	0.032464786860189734	0.4447137195866439	0.03627520422850502	0.33209964174514284	16	22	17	7	8028.914517151592	64.38721864690487	145.0248386857963	358.57984217576313	396.0308397779232	-6167.810013901779
32560000	-6635.132914400218	-6174.344477687041	-460.78843671317713	0.20471461490086498	0.33890068994771744	0.21405541597969663	0.24232927917171382	0.035919522715632514	0.36654724584367243	0.05069636821908538	0.025298425620244917	0.4825242567066296	0.03901418089473585	0.3087776993441137	14	1	42	5	5951.974894646873	777.8929795804917	117.04613598641788	595.7699041567872	521.1887870920929	-6174.344477687041
32580000	-6646.0562100947545	-6171.9711857631355	-474.0850243316194	0.1818263565938595	0.30217936776139104	0.23098860113170475	0.2850056745130376	0.04958474913593028	0.3471033502247169	0.05314059169915236	0.03824762987888672	0.47820159346967644	0.03372208559163792	0.3721261826812044	15	6	36	5	6738.073858116605	876.006668674876	132.1531261778147	728.0680053061908	440.6235571088021	-6171.9711857631355
32600000	-6604.12761448003	-6151.511546265757	-452.6160682142738	0.19572194054651226	0.296766803719045	0.22888756148685638	0.2786236942475792	0.06303263816671012	0.3522429572098027	0.045435270104882734	0.030600529224394844	0.4735496869452982	0.035138918348911884	0.29825526493397886	12	3	43	4	5954.124885811789	989.0916436933722	129.35051671680415	584.3162569820272	404.3484510843523	-6151.511546265757
32620000	-6618.308558814273	-6158.2948880768545	-460.0136707374188	0.19514300994872993	0.31312272006923086	0.20927262503175803	0.282461644950274	0.059084587355593236	0.3618933111738594	0.05615251055435624	0.027212744306251896	0.45691239907829023	0.03874444753164952	0.3325224010977108	14	3	41	4	5219.502271448437	379.6871092618492	169.77398176096773	460.13230036765583	400.4942291960503	-6158.2948880768545
32640000	-6630.872273536686	-6174.45147597478	-456.4207975619065	0.1935321989643791	0.3326296192657891	0.24028735599321505	0.23355082577660977	0.05314265803046675	0.3457663566834673	0.06851608957302395	0.028033058552218416	0.463946682859902	0.040595154300922115	0.3661881051858353	11	8	38	5	16362.202028630896	170.41640645370626	167.60283946257601	496.260419060611	442.4352919770559	-6174.45147597478
32660000	-6610.510452242778	-6168.294783062688	-442.21566918008983	0.19340108471795142	0.308314654827414	0.2501999593192753	0.2480843011353521	0.04452630365838324	0.3468091884367143	0.05674339136999977	0.02963215708265768	0.4860460963437589	0.036242863108486525	0.38673024330040806	11	5	40	6	7367.727227666146	180.04970122024073	146.56613750086896	393.4705473512581	405.06759280875133	-6168.294783062688
32680000	-6616.172567510828	-6156.769606156112	-459.4029613547159	0.20933808909266297	0.31084230503748556	0.23191625393071563	0.24790335193912852	0.05058782888977887	0.38308619078152006	0.05175304792670686	0.02338751509366218	0.4474903345989478	0.04369508270938471	0.3141559524929646	12	29	17	4	6285.212639188925	246.19873199856724	149.06658443744558	380.55800003581544	411.20121245039576	-6156.769606156112
32700000	-6638.299088024535	-6164.187604844321	-474.11148318021435	0.20777609089352148	0.31420358545259325	0.21175739737737032	0.2662629262765076	0.045416373172761204	0.37094690410832526	0.05511897457688621	0.03973411382837987	0.4501642242346488	0.03861941007899901	0.3501136171461764	11	24	22	5	7744.004778987223	454.21728956552994	175.45833442601895	490.6355643418528	386.1260106287132	-6164.187604844321
32720000	-6637.793649695853	-6167.21819318969	-470.5754565061623	0.18835067601251249	0.31965229212746976	0.23589694507587866	0.25610008678413165	0.05904850620648204	0.3920978308124189	0.06657873875276893	0.02310493986620063	0.43080651689088106	0.028363467471248772	0.36598616417218693	10	22	24	6	19311.020476848993	406.88295736531654	194.78177779705794	445.6055640012623	394.8243888638908	-6167.21819318969
32740000	-6641.182107037646	-6163.063379691758	-478.1187273458882	0.18124007762821906	0.3151267576230913	0.25621372229309036	0.24741944245559183	0.05453106873233418	0.3498912378435383	0.06992842218529988	0.023875416642480718	0.4576526125350791	0.04412124206126815	0.4565381871477874	10	10	38	4	7706.263763401157	2458.3792538731454	206.7467272140869	295.4313587274363	358.1940852568153	-6163.063379691758
32760000	-6643.967681772241	-6169.196780599203	-474.7709011730385	0.18741048956369616	0.3186688750272426	0.22526516691339296	0.26865546849566074	0.04865676336642867	0.41405885146207083	0.05332289418796314	0.034169875722959604	0.41236895130812723	0.03742266395245085	0.35089907201416076	16	5	31	10	6769.552756999275	663.7662475444475	180.06232681589412	242.0642878727472	371.127193411728	-6169.196780599203
32780000	-6614.755852941099	-6149.087489539334	-465.6683634017654	0.18940228699865308	0.3478159017564862	0.22633059999490604	0.23645121124994709	0.036257522038877735	0.3910006782109032	0.06697710669802259	0.026559328494557784	0.43502573947242823	0.04417962508521086	0.3407566045993746	17	8	32	5	5084.962985830499	565.8142912990604	105.53999744697967	393.3940517562283	363.5930644648895	-6149.087489539334
32800000	-6632.633424103691	-6162.996325168499	-469.6370989351913	0.19015958863579907	0.34181116239001225	0.2156551946470581	0.25237405432712295	0.047977807746603054	0.3680204261329495	0.06481940655807074	0.02800701128102292	0.4443219183868209	0.046853429894533415	0.3810110138945326	8	14	35	5	8417.850499159531	1677.941200372587	195.19027638250995	265.8849553408839	370.7836812126031	-6162.996325168499
32820000	-6631.586683883658	-6172.725633414223	-458.86105046943493	0.20004259007929703	0.3229758416555483	0.22943274496559163	0.2475488232995554	0.05901448827861218	0.38552933954102125	0.06842570335718627	0.02356848287669125	0.41342609203235314	0.05003589391413644	0.38820641780705234	13	4	41	4	5951.975057428016	2872.037746746803	135.97654979768137	422.0078572530635	317.5253833531501	-6172.725633414223
32840000	-6628.6191799336775	-6162.940949055695	-465.6782308779833	0.18418199131030752	0.3327688218644911	0.2335527863041206	0.24949640052107325	0.06441353796023618	0.3915508813029249	0.06593167760467587	0.028846069638339692	0.40016940738646456	0.04908842610735935	0.3794820093584505	15	21	20	6	6904.206293063451	323.81663184362776	157.15558766640964	360.1489811975084	358.0218945776663	-6162.940949055695
32860000	-6629.489216909239	-6156.313608513885	-473.1756083953538	0.1995152838631997	0.31645960701927556	0.22524547629869318	0.25877963281882405	0.045747231707835116	0.3545262394299797	0.06709367407020164	0.031839090327386035	0.4567506786523429	0.04404308581225508	0.34755206574846426	13	18	27	4	7029.329945109222	465.2471218842655	142.783303412879	259.81154206198073	457.0231116117108	-6156.313608513885
32880000	-6637.313070683245	-6179.252492529758	-458.0605781534877	0.2290537673869575	0.32959060270590573	0.21821159264380102	0.2231440372633282	0.03635672356220501	0.3207459347915167	0.06291800537896912	0.031319624527051455	0.4958577537353518	0.05280195800490646	0.37922830127006824	10	20	28	4	6603.840968088202	368.81409655877894	98.7132020513872	353.3734786564302	519.5535036916727	-6179.252492529758
32900000	-6625.66610173714	-6157.925672804471	-467.74042893266864	0.20796041434450696	0.31595598898055266	0.21574370032047904	0.2603398963544537	0.04879130139435388	0.37091034155231806	0.07735208731814443	0.04146323056902539	0.4146406294742283	0.04684240969193049	0.3982763358808232	13	25	18	6	5470.516253731482	354.1383048766525	117.45331087286515	265.25970374421826	358.49642803258706	-6157.925672804471
32920000	-6637.652867752262	-6179.930683737855	-457.72218401440637	0.18416154602487886	0.3421596283333822	0.20674873423650644	0.26693009140522483	0.0556605223238195	0.3832690898602521	0.05152667392092719	0.03334505073856031	0.42074440005449426	0.055454263101947135	0.3382909491984084	9	16	32	5	9235.522645772851	743.5098476363806	133.96573847252722	296.2389322405661	411.28225527190597	-6179.930683737855
32940000	-6614.324504722262	-6155.1239769675085	-459.20052775475347	0.18350946395762907	0.3218030578725387	0.20703412259203777	0.28765335557778676	0.06486572312804516	0.423105583289562	0.05405994944663379	0.026738515963974	0.3909220801570028	0.040308148014782684	0.3789558415219893	12	9	35	6	4887.395324294918	1638.5256751079346	109.14703635237981	191.64979445955524	404.8938315990981	-6155.1239769675085
32960000	-6624.3905058811815	-6154.895196221781	-469.495309659401	0.21459146079363672	0.3331485396612337	0.21438736826860075	0.23787263127652086	0.04510137203598449	0.40474669005824565	0.0466178382421495	0.02910647868197063	0.4259062973267604	0.04852132365488974	0.3602388529973136	9	12	36	5	4865.592410815988	1051.5200075648308	138.71425849749284	384.28216366673104	377.81246009818256	-6154.895196221781
32980000	-6632.412138399416	-6168.270911947347	-464.1412264520696	0.18570946956327067	0.323076263914358	0.24633634266933005	0.24487792385303325	0.05228760515307489	0.33807371994259294	0.0786295894658058	0.025906897168927627	0.4551412603451501	0.04996092792444899	0.40295143828720004	13	7	37	5	8513.25523012216	859.9884415160407	138.7436711160572	265.70076243436665	374.9323017824083	-6168.270911947347
33000000	-6620.726880575828	-6160.242636458309	-460.4842441175187	0.2107573042853802	0.29450439145704516	0.22475261786502942	0.26998568639253717	0.0469613706596933	0.3435875375191628	0.0530873231455584	0.028219905986418447	0.47952959463232436	0.048614268056842984	0.38285649625091406	12	4	41	5	5420.090096079459	2770.402997053048	175.83532737254754	503.7111944753247	466.85563324630294	-6160.242636458309
33020000	-6616.064425809716	-6163.969486447995	-452.09493936172134	0.18124882404179216	0.3444417226533064	0.218590839822497	0.25571861348239644	0.049072452212600384	0.4473961115856482	0.06225855661466223	0.022938746449465666	0.3798305795626476	0.03850355357497642	0.3485153106929987	8	11	39	4	5851.97763294007	2191.365032222281	80.51613446762339	322.39959086491433	381.8394187745967	-6163.969486447995
33040000	-6632.782762829726	-6162.17072597843	-470.61203685129686	0.21018764674827745	0.3322171955402735	0.21956357521742506	0.23803158249401601	0.046886863972201626	0.3598131273832748	0.05144271343095498	0.030351237296498246	0.4484530254004679	0.06305303251660291	0.361394610724854	13	12	31	6	6578.136095695643	632.2123684090112	192.0080266352778	289.56243954531425	342.5858050827576	-6162.17072597843
33060000	-6644.733588565419	-6171.821737464887	-472.9118511005328	0.22331906367414578	0.2841827711602388	0.23901295112388557	0.25348521404172214	0.06362795584324032	0.2918917815326166	0.04921504768624222	0.03979388635111641	0.5080608348339916	0.04741049375279315	0.38842246844252276	11	24	16	11	3352.0876288012437	348.79654004176984	309.2794454899656	156.68280768216792	354.7542206366828	-6171.821737464887
33080000	-6652.613408419244	-6162.597286472332	-490.01612194691177	0.21670318577145004	0.3148638528062731	0.2140657655694765	0.2543671958527926	0.06523165257093971	0.3400241601349089	0.058520006802865274	0.02838511080692496	0.4735876526938923	0.034251416990469116	0.39932021573110305	8	8	3	43	7400.521188378705	3098.7199269353273	2102.0742527867637	317.16221988198936	466.32345362599375	-6162.597286472332
33100000	-6635.710034444851	-6163.552347216725	-472.1576872281257	0.1952177221026566	0.32868986193673744	0.2399357373177296	0.2361566786428687	0.05420118120590447	0.35041838813563636	0.06525113780711425	0.03154672437219828	0.44737634583858266	0.05120622264056419	0.4107249394863847	9	6	1	46	6519.725549173846	3301.27500449115	233.63964120054035	191.71346177980124	345.17574901326844	-6163.552347216725
33120000	-6635.193393168737	-6162.803253152932	-472.39014001580534	0.18978614663591312	0.3307375499123077	0.2385430830017918	0.24093322044997975	0.046635506655622376	0.3718136427761068	0.057260266443020846	0.022786486212590502	0.4536883197651115	0.047815778147548275	0.3702119185625876	8	9	15	30	14671.450495243822	764.9839716224916	406.3231479385123	255.31227432351608	439.54295109442364	-6162.803253152932
33140000	-6640.916870485198	-6161.119438200167	-479.79743228503145	0.1878535005850515	0.3352353054648253	0.23600030589950063	0.24091088805061514	0.048207694010787734	0.382325774198538	0.07483432526666411	0.0283790619787213	0.4247800493818489	0.04147309516344018	0.39091969219652206	15	5	10	32	6292.139276076548	947.067088281918	474.5000193433993	279.31810042140916	404.9455129220621	-6161.119438200167
33160000	-6637.6560976614155	-6163.7888026431265	-473.8672950182888	0.18619253301493782	0.3166754250121946	0.23358554360057648	0.2635464983722838	0.0481323560204893	0.36983486273755	0.058038468863873455	0.026892202909147036	0.4575465758434036	0.03955553362553697	0.3832267489252947	9	13	4	36	11431.037306021362	958.7686186530992	944.040186366051	179.24317917619152	342.4912736889913	-6163.7888026431265
33180000	-6620.458692533774	-6168.098060020285	-452.3606325134897	0.18832922635350324	0.33988701734425414	0.21875844986669102	0.2530253064355443	0.04370357364890358	0.3730732650118858	0.07209987197995917	0.026547496976752776	0.4427650690205111	0.04181072336198791	0.32497122516466903	9	9	15	29	9568.56970178465	2552.45970230913	75.82100804614664	139.8307353364708	302.031467571767	-6168.098060020285
33200000	-6613.525277944462	-6166.741016984245	-446.78426096021684	0.19008224986088643	0.35011336870255017	0.21811916849493757	0.24168521294161854	0.04250987811474394	0.4384418770527537	0.07069461438673424	0.025921082020807597	0.3787132611971626	0.043719287227798456	0.34978003142188946	8	2	41	11	6267.9500420586755	6682.807234068745	118.2165940724453	291.02401836692735	343.88939969982545	-6166.741016984245
