Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	clockRate	shape	b_m.Hong_Kong_New_York	b_m.Hong_Kong_New_Zealand	b_m.New_York_Hong_Kong	b_m.New_York_New_Zealand	b_m.New_Zealand_Hong_Kong	b_m.New_Zealand_New_York	Theta.Hong_Kong	Theta.New_York	Theta.New_Zealand	tree.height	Mascot	D.treeLikelihood
819000	-1941.8565049083672	-1904.8541113535193	-37.00239355484785	0.3274556353300131	0.24497948692751662	0.19617228479138285	0.23139259295108777	5.377956624779971	0.004979021380591433	0.04512206514724361	1.3659857088808085	1.1020494287104623	3.486613218009002	0.5115432437959837	0.03052161871274952	1.2948882605377692	0.5943582387694198	0.9437632776491212	0.2974794304371697	3.2218338498784673	-33.36497927388645	-1904.8541113535193
820500	-1948.9485308723713	-1911.3893357450183	-37.5591951273529	0.34340738910986096	0.19744599273473412	0.19713282493942932	0.2620137932159759	4.42725936707353	0.004719015313501146	0.014654359608234023	1.6117642923870705	1.859697328191709	2.7911996982534486	0.40935369118184806	0.030765623556764512	1.511271693494952	0.5287997558545252	1.0719925308279383	0.8733430870394916	2.9273443898826934	-33.41976578135125	-1911.3893357450183
822000	-1941.9620768623886	-1908.066442070003	-33.89563479238561	0.3492977372973212	0.23631040496108283	0.1985227742744312	0.21586908346716502	3.5848287875225173	0.003672200811037599	0.12605630792527578	1.7145819177994368	0.25987660204406166	2.3972238917437507	0.40935369118184806	0.007425799536165823	1.511271693494952	0.3177293341233945	3.4050514759939294	0.19865634329255208	3.1434872843169845	-29.333555569504096	-1908.066442070003
823500	-1941.2264108877453	-1906.6602541927286	-34.566156695016566	0.32028871966315237	0.21927279948820372	0.21073517137027578	0.2497033094783684	5.596109739266559	0.004946117725732399	0.18280630730316122	2.032185395688077	0.023354362216798968	1.3996758393287803	0.07104566772543693	0.15695277390389364	0.5038367357745991	0.16125747646146532	1.9748242734987473	0.24093818788192092	3.259397442206901	-32.6759693253443	-1906.6602541927286
825000	-1942.2058948123035	-1909.0125683663182	-33.19332644598544	0.32830818325706557	0.21566816881183073	0.2275699094690809	0.22845373846202308	3.3195638089349244	0.0047190761632286875	0.12140446501946257	1.4473303234223556	0.025587076998682914	1.4558515905876779	0.16090054983027843	0.21147465904179047	1.9205482897850694	0.4043809644089243	3.734127253827194	0.3143515780483598	3.441980672929657	-30.315683031376317	-1909.0125683663182
826500	-1947.7467973309138	-1915.1072892470916	-32.63950808382226	0.3566507475497695	0.23703328617832076	0.18531866459479132	0.22099730167711873	6.048513373911776	0.0037347228381049446	0.2776888399972572	0.5580306103847513	0.30792942924225425	2.7498292949896634	0.8583715614842466	0.09315687063693767	1.3803068469443478	0.3201925639299382	2.3162154657703313	0.9515285098556582	3.375571649890051	-27.832839557784485	-1915.1072892470916
828000	-1951.9067594823068	-1907.4217840005513	-44.484975481755534	0.3355503431531919	0.2281343144908517	0.21002700980683126	0.22628833254912548	9.559806745769176	0.00434020635452467	6.669436936619614	1.3308139637797225	0.02797712600397147	2.242101249211979	0.34260872579229346	0.5984942040537774	0.678502005328206	0.4702800925945406	1.342427378065657	0.48435731030311574	3.2077990803630834	-37.89156519337345	-1907.4217840005513
829500	-1950.4564838590818	-1907.3733623928533	-43.08312146622838	0.3486454104016698	0.20307744395025182	0.21515521723244743	0.23312192841563123	7.210271785999046	0.004380115937240794	8.430972357736639	1.3308139637797225	0.043739592969225534	0.1256091644517342	0.11513768602298242	0.5984942040537774	0.564908282461687	1.291677539157643	0.5900982951444328	1.3867146235811676	3.4333743685592975	-38.17455686641315	-1907.3733623928533
831000	-1953.801739889445	-1907.243449049835	-46.55829083961003	0.3349896771136873	0.22512563047035003	0.19286791715757023	0.2470167752583927	10.084147966856914	0.004235134433017298	162.43624725278647	0.6147780403219574	0.09061128840940555	0.026965777912019942	0.17554891806881276	1.551163149944629	0.8227086017977346	1.5155902506361412	0.704075191168258	0.7009027183642788	3.27420230094439	-35.261448137571556	-1907.243449049835
832500	-1943.8868531348182	-1899.2377660722657	-44.64908706255256	0.34706797543462076	0.21602375000142787	0.20736026438267238	0.22954801018127924	6.959246045933205	0.003799207461571929	16.608166112130455	1.4848322941111942	0.2978922243028328	0.014356147682397916	0.2822644859058237	0.4351511666600299	0.04685471425446719	1.2610358789752873	0.7499736634020565	0.6307625988002598	3.2889775476722773	-39.22429729995452	-1899.2377660722657
834000	-1950.553876684982	-1906.3999322499305	-44.15394443505147	0.32696824917114403	0.1943704914690927	0.22702333668489239	0.2516379226748712	7.5683666877067814	0.0038593671343876124	18.59862540140595	1.4848322941111942	0.2979380613762663	0.944253029225036	0.24874003108869344	0.895163100764539	0.04072735933409825	0.7313882070625969	1.7956384707002948	0.4955143299479675	3.100319472794509	-36.73723260597109	-1906.3999322499305
835500	-1954.8925046820814	-1905.016358303665	-49.8761463784164	0.34409410452867734	0.23106116572041596	0.19955888201944122	0.22528584773146576	4.943528825511364	0.00402294795005402	28.372584384794713	1.615337249131322	0.09498261060310555	0.5821577534547453	0.13750048152787228	0.572115532516969	0.4430557770320181	1.1332012986257196	1.7413182605726016	0.6662845550622845	3.7141020542156022	-42.44037489897067	-1905.016358303665
837000	-1961.8926517395005	-1909.9956617958974	-51.89698994360306	0.35313414553379546	0.23846670371122064	0.1826377815625938	0.22576136919239043	5.0173764049261225	0.0035047103192155133	11.685220103201095	0.7079866143234005	0.5784839522140859	0.37804474609150973	0.06665016508469762	1.3483318874502799	2.05008670088413	0.2500179692767101	2.143284615731715	1.5510710033197952	2.9734851826506365	-43.11809817804316	-1909.9956617958974
838500	-1940.8591718631014	-1907.1504242424253	-33.708747620676235	0.34576532192058573	0.2035450736465328	0.20919615706447642	0.24149344736840542	5.278502694156291	0.005219107255002873	0.3132979502174274	1.634709080913315	0.05984401737528584	0.12199961999614325	0.28431262708456323	1.3736833621938238	0.32426231173222364	1.6515334355474163	0.7672871391910705	0.5230451844500721	3.6545393900614327	-32.221122084356026	-1907.1504242424253
840000	-1938.9363874173357	-1902.9894915618634	-35.94689585547241	0.3301180707662949	0.2352853562207364	0.20919615706447642	0.22540041594849267	3.805880363816834	0.0036336566953740434	0.5506464172919997	0.6998960772339538	0.057671985453968594	0.45532222154781454	0.321542499674016	0.7137874058925247	0.6786381635538763	1.6515334355474163	0.19978023990553567	1.2480727853340061	3.4257813218297932	-34.312023631658	-1902.9894915618634
841500	-1940.2714377724442	-1909.2556988357383	-31.01573893670602	0.34146930319905644	0.23201488651198066	0.2010462750239999	0.22546953526496333	5.782288411198714	0.004860798079355428	0.235021975684421	0.16786367163054236	0.1677030545346362	0.3103596484963593	0.7450696406116625	0.10858087123414126	0.4813359475962904	0.5643452650750574	0.6129759486737603	0.4903964802203284	3.715740942164376	-32.69278756732846	-1909.2556988357383
843000	-1945.3037968245148	-1903.0135349557302	-42.29026186878463	0.3349133606221741	0.21981624174257114	0.20976511842852472	0.23550527920673042	6.777235956665895	0.003399202883577111	0.25986051296089707	0.08840717273748414	0.19064722791860636	1.3100725704096852	0.1710532429514957	0.42189593155120253	0.7556379852502813	1.067155225171412	1.5202308640078743	0.4872588287071279	3.2847886530922015	-40.53514218866934	-1903.0135349557302
844500	-1945.8777842822265	-1900.5462709842086	-45.33151329801787	0.3163883787091271	0.23023250336647041	0.21787383871767238	0.23550527920673042	4.960509953839271	0.004645595117966204	2.371455922430299	0.8509852470948015	0.8763638204474706	0.9560388543830134	0.2403758869812663	0.5630165379306274	0.48503190909499416	0.32541768337806726	3.975820210796222	0.7380440724637487	3.3827829964471747	-40.323496073924005	-1900.5462709842086
846000	-1960.027050362743	-1900.9284815608814	-59.09856880186149	0.34129826436915106	0.22702305997177233	0.19842250164956932	0.23325617400950763	8.447336039981293	0.003444658227420879	3.862986481832221	0.6041221745194549	1.3517489560668245	0.4363294822443227	0.2068919577706104	1.1203214727204434	2.2925921102096853	0.5267203822516178	1.3379944898649874	2.2432199942788063	3.6500321949469132	-50.338498163847085	-1900.9284815608814
847500	-1961.8587775856718	-1908.6199819047495	-53.23879568092229	0.32102943626421515	0.2125810134916081	0.22204663664857546	0.24434291359560154	4.9483304781473665	0.0038191021623438263	43.839332436375486	1.4548550451380333	1.0926379368664907	1.091731318195926	0.14996571452081767	0.8500670444856353	0.16678203065119462	0.5480507052882511	1.6045768095668602	2.5753933599778494	3.329161320139517	-42.462711976607594	-1908.6199819047495
849000	-1956.1383045530706	-1909.171147179151	-46.96715737391963	0.3520190417523012	0.21282612270795045	0.2142914823058478	0.22086335323390074	7.831336904871662	0.0036383822093691764	5.87912315698955	1.2470295084141123	0.08830164016321151	1.0768242932007699	0.5142426049596972	0.7476420932500721	0.21447920746445348	0.27040009016640315	2.0615719072697156	0.5931798033356966	4.201402211559271	-40.997575942222916	-1909.171147179151
850500	-1950.8491627695762	-1904.7440820449367	-46.10508072463941	0.35144001088749066	0.19921958011104351	0.2100413108249866	0.23929909817647943	5.5224869066325155	0.0029231221313786044	2.881569173890551	0.3157088159496805	0.02035102520506166	0.5501823197416772	0.027216841835262726	0.2910047927591719	0.5219750572260453	2.073211981800921	0.6854205239700429	0.3468662140205724	3.794200789283951	-42.479697110918686	-1904.7440820449367
852000	-1949.0386205395248	-1904.2162071418209	-44.82241339770383	0.35144001088749066	0.22016697337555607	0.20542380837245305	0.2229692073645004	6.671222062430352	0.0034351779429213727	0.06701330534169561	0.0773640396777467	0.02862231503959135	1.6664203086617058	0.019377737325248535	0.13868039085273384	0.3216224333172258	1.2027576533588644	1.521084503750255	2.418525377893938	3.8668244096821125	-42.60569474434307	-1904.2162071418209
853500	-1954.547317615973	-1906.0251742113169	-48.52214340465619	0.33506098049256144	0.21452079977623312	0.21874513718182334	0.23167308254938232	6.907141161261867	0.0030122142641526048	0.7858809022162611	0.23438274318296717	0.01909398276482752	2.4053927378157476	0.10267769208831418	0.2630487094308107	0.15565189718509134	1.3490108990349632	0.7041522153628906	1.952491166014951	3.9685762979125077	-44.031351323023294	-1906.0251742113169
855000	-1951.09967144681	-1907.4092472622317	-43.69042418457814	0.3541531193998715	0.22607542513039972	0.22644290084312763	0.19332855462660126	6.6973970909076375	0.0038068142092265995	1.362484381638693	1.7410189029774552	0.036039789523246574	2.804182436932006	0.2819769074220054	0.21380394252011586	0.3833017697084018	0.5832066566843328	2.3473397255424575	0.6266254603712893	3.90813295329134	-38.084491775557446	-1907.4092472622317
856500	-1939.3173169894962	-1902.6837692811775	-36.63354770831865	0.3147535237218206	0.23664994635642927	0.21093083269113613	0.23766569723061404	4.757627775596801	0.003957827391763172	0.9508054657603269	1.7410189029774552	0.03308373966730424	0.9411998107991988	0.10455399869692905	0.07806825999347913	2.301034537169768	0.48847558363545324	6.848241513182504	0.16190358194296517	3.103857388175733	-29.657893003629585	-1902.6837692811775
858000	-1949.7174160252837	-1908.0593884959953	-41.658027529288375	0.3161550185423048	0.23100871740951853	0.2265522760122753	0.22628398803590138	6.119059778642393	0.004057565561582496	0.8801120727389844	0.7985085130959929	0.22568901177964718	2.857261450661646	0.19522176420137222	1.1141984733091266	0.8945210518551949	0.7209181711264833	9.82482375472843	0.17174396037169082	3.0050203410559893	-32.31555306259122	-1908.0593884959953
859500	-1963.799830149807	-1906.2299787891309	-57.56985136067596	0.3161550185423048	0.23164517814956864	0.21695267716148234	0.23524712614664423	7.345655610764717	0.003268908813282235	0.2954425049412791	1.788587982944847	2.623107088949211	1.0357862206056878	2.5411510252958966	0.5690650224682778	0.5561636139587959	1.5514982953171248	2.2386661527986886	1.38323306811943	3.142740575810391	-47.304294179342854	-1906.2299787891309
861000	-1952.4097944933767	-1905.6669960064303	-46.74279848694632	0.3362331690091039	0.21310034829003605	0.21722020840179646	0.23344627429906367	5.259967376144253	0.0035588013237301676	0.7592039764179784	0.8331416905685199	2.4867121139494075	1.9699143341688614	1.199501751849908	0.9521634145427612	0.18731094790386932	2.224697426973517	0.9470826852890538	0.42807950841462866	3.48059559082874	-39.57824347694777	-1905.6669960064303
862500	-1962.759172175218	-1910.682890782334	-52.07628139288402	0.34559830599309754	0.22711398585486606	0.1999647933472573	0.22732291480477912	3.550483450664134	0.004014362618172277	0.47103825244033176	0.17069144690201654	1.0034692066054534	2.869140554854172	1.2887973251746048	1.6074457427025755	1.5798137295242576	7.05416213747666	0.9021734835004385	0.26789835950998087	3.763842989835214	-42.611281447897255	-1910.682890782334
864000	-1960.8198231255199	-1905.0706214879533	-55.74920163756665	0.3416011062087771	0.21490617726064212	0.22418120350862508	0.21931151302195573	5.4909381456513024	0.0037659796775422858	0.16233353336374706	0.2773055977078663	0.8480263362638908	0.8022354870391138	1.4314210997455734	1.047256500654941	1.3961522980077945	2.67983568115832	3.266112172922462	0.3779841623292111	3.31196713943536	-49.429347209020136	-1905.0706214879533
865500	-1953.8964256089594	-1905.4632931285907	-48.43313248036871	0.3530355633934355	0.24103329604658397	0.19175028926205123	0.21418085129792935	5.081167990151461	0.004599048166564414	0.46580334083786623	0.9711927596907919	0.45865610175673843	1.296522358304154	0.7187063668366193	1.8079826690012868	1.3961522980077945	0.3969877225320844	6.171996618466328	1.1863956539738512	3.9767273582408866	-40.71011990356588	-1905.4632931285907
867000	-1953.530220679021	-1902.8539519915728	-50.676268687448434	0.3374818820435313	0.22831002037814505	0.21588161068888206	0.2183264868894416	7.282353137829056	0.003467500729356546	1.0753447358022357	2.7740164404540693	0.2044620538466616	0.9223662320945067	0.7187063668366193	1.330267455438946	0.6111458529333831	0.48580301435622475	1.3758805505980884	1.389158844763999	3.706206536556752	-43.9086537371509	-1902.8539519915728
868500	-1965.18029602477	-1907.3100959505105	-57.87020007425966	0.3258831137510172	0.2432549601907071	0.203454167033444	0.22740775902483168	4.253778352281781	0.0027184573472667085	5.718897361901706	0.9094976610888439	0.15707421555825837	1.3167085112492962	0.4946741986864096	1.149402433138804	0.11898788427167492	0.6009505790660833	3.8330761673030898	1.1882368834448358	4.318950259791445	-48.84110855921323	-1907.3100959505105
870000	-1955.840847326771	-1908.557903327739	-47.28294399903184	0.3318926119253926	0.24798152632074905	0.2262375582641349	0.19388830348972338	5.754256024723872	0.004248953753021813	0.5434710314554961	0.13309180970372467	0.4119690265007694	4.691518833457556	0.14669777822309782	0.7567605815411558	0.1042380430662567	2.7241200786330886	1.2013553081133672	0.6760343917028734	3.262812071269269	-41.38821883971349	-1908.557903327739
871500	-1950.7665523269543	-1906.6231653452917	-44.1433869816627	0.3354677705902043	0.21796270624253242	0.20869220977071645	0.23787731339654677	5.479009962524175	0.0034407152149313106	0.8835163002493228	0.159043764814032	0.05372055950436638	2.3306920185481728	0.15087296687071497	0.725501351324274	0.0928304009868502	1.745899867011174	0.529237380726825	0.4869858441081715	3.3884691308948924	-41.49209529800582	-1906.6231653452917
873000	-1955.6536872001848	-1910.2555753158053	-45.398111884379446	0.34031701555550586	0.22152573321808794	0.21411832578844994	0.2240389254379562	6.159317810485538	0.003332757271029437	0.10677923287547282	1.7765453821466324	0.01944417937122226	0.6727371457437128	0.04164132027873528	0.44615517643418423	0.11422555997321121	1.0212557131582654	0.8255678531768958	1.7209615964789817	3.20736811837127	-43.6134197297432	-1910.2555753158053
