Sample	posterior	likelihood	prior	pi.0.A	pi.0.C	pi.0.G	pi.0.T	pi.1.A	pi.1.C	pi.1.G	pi.1.T	pi.2.A	pi.2.C	pi.2.G	pi.2.T	kappa.0	kappa.1	kappa.2	mu.0	mu.1	mu.2	clockRate	Theta	psi.height	codon.0.treeLikelihood	codon.1.treeLikelihood	codon.2.treeLikelihood
13620000	-6077.571230049581	-5470.512995085895	-607.058234963685	0.4641782091054575	0.2466813286083787	0.11701508562708249	0.17212537665908026	0.32974366592009813	0.40670649218878147	0.0824902068809991	0.18105963501012395	0.2938985531243911	0.40401684149666145	0.0942953285300173	0.20778927684893278	9.937319298123489	1.3499171063871644	3.253143906818358	0.6441983268859353	0.9151589505980833	1.4389484288344863	0.00218418498243907	40.56954102716959	59.333897322668975	-1432.1989600578488	-1786.4549442981915	-2251.8590907298553
13627500	-6076.1413843883	-5464.578288808886	-611.5630955794137	0.5094560723687244	0.25104709000582537	0.0891256910201942	0.1503711466052549	0.3275373069768772	0.4115589683246488	0.09226978969070788	0.1686339350077688	0.31246522735699683	0.35875894330328195	0.0942953285300173	0.2344805008097066	9.937319298123489	2.1758014190664134	1.515530294621808	0.6399080771548359	0.8692168018284748	1.48916039757457	0.0021656047129334647	46.29773516880857	54.82777590756145	-1435.0239564509739	-1785.134737778408	-2244.419594579504
13635000	-6079.8233491300225	-5469.629802106554	-610.1935470234687	0.4525092373479097	0.2648728392912602	0.11438854447564718	0.16822937888518175	0.2969045556535604	0.4037173837232689	0.10051144262505794	0.1988666179981155	0.32208401904247624	0.3778786468919884	0.09380084621611472	0.20623648784942328	10.001714236637463	2.077545878674636	3.8122954935468463	0.7049564240891983	0.9381078480322486	1.355530758469455	0.00226339417258185	51.44695918893236	51.8455720756685	-1436.9497664701394	-1789.33030777457	-2243.349727861845
13642500	-6083.959213011327	-5472.208270413699	-611.7509425976275	0.4558691995797623	0.2364516720603682	0.10645682948765292	0.2012222988722154	0.3153416572111957	0.4129756023551118	0.12290060191052196	0.14878213852317315	0.3199849446099094	0.37421331867521285	0.07928314754900041	0.22651858916588002	9.689001236993485	2.9772783232034237	5.984969270883358	0.7594894601831123	0.8736406572826911	1.3657245942493552	0.0020941885044812193	38.126877298589726	58.08453872191625	-1434.442080466408	-1794.5164777098103	-2243.2497122374807
13650000	-6086.926283378777	-5482.235967287211	-604.690316091566	0.492830070184248	0.22759217365932802	0.09820408465996507	0.18137367149645772	0.2900133190474747	0.42957125990801415	0.08018102533638559	0.20023439570812818	0.3474112498607623	0.35245603885978494	0.09185468951920156	0.20827802176025395	9.051997850217486	1.7021765564687736	0.6988738216961669	0.6442680482596641	1.0263773169324306	1.3276606731329519	0.0021461002181410982	44.902252307013924	54.982088675399446	-1434.109790942364	-1780.6055713036646	-2267.520605041182
13657500	-6086.964975003379	-5498.995062079504	-587.9699129238747	0.46455208146315896	0.27580092158197017	0.08964420134587711	0.17000279560899254	0.2894997340991846	0.4162092953703088	0.08733058449651233	0.20696038603399677	0.30047585870555404	0.3823470398370504	0.08068415770254235	0.236492943754856	10.614340156955496	2.9444998414675845	2.3431228327343345	0.7732373306198793	0.9117514429050547	1.3139314042399235	0.002393093277856959	39.911320556438596	55.47178289743705	-1446.1805414584887	-1787.346180675268	-2265.4683399457476
13665000	-6071.292875206143	-5478.065675402173	-593.2271998039702	0.49366726487513357	0.21361843921750276	0.11552868205676714	0.17718561385059528	0.28868382696039685	0.4230044717042075	0.1206542294887846	0.1676574718466136	0.3162206147698486	0.3747215427587497	0.0914191621205882	0.21763868035081627	10.103650396375722	1.3696490170807862	4.846940271858424	0.6882148539053234	0.960669589698361	1.3496308652244366	0.0021382132443830805	34.06803276371487	54.881660453081814	-1435.9204601090976	-1791.8203631707015	-2250.324852122374
13672500	-6076.609159725839	-5477.819324119679	-598.7898356061609	0.48299578913592006	0.24492647690376107	0.10102008723297264	0.17105764672734497	0.3142200300699554	0.42652960472963997	0.10608133166432641	0.15316903353608066	0.3081213889076663	0.41457471655949757	0.08427456055844537	0.1930293339743935	9.596378621267402	2.8705750579235945	4.598815977640105	0.7369069458056842	0.9707485981982896	1.291091631928435	0.002264948390447837	34.967259768006286	55.27259376385514	-1437.8326324634534	-1788.527361208046	-2251.459330448179
13680000	-6086.541201631145	-5488.806277949153	-597.7349236819917	0.50312007644398	0.21712634340425632	0.11518801139209875	0.16456556875966363	0.341072317739961	0.42342917018416854	0.0847970622840373	0.1507014497918357	0.2700386376325502	0.42391998068483117	0.07849462371237696	0.22754675797024435	9.648810942332817	2.9123484545827094	1.5306001299344159	0.6172962448247996	0.8507600714429399	1.5301212848980934	0.002355900067185831	42.91450582012306	55.02352819421841	-1431.475317230995	-1778.861664465436	-2278.469296252722
13687500	-6081.6633724228805	-5481.204159981506	-600.4592124413745	0.4703901287114698	0.2646744777471605	0.12074323136600942	0.1441921621753589	0.3083867384593282	0.40484567221313694	0.09097902382856655	0.1957885654989708	0.3214856207946771	0.3497282557487132	0.08644588127770267	0.2423402421789098	9.414379290447457	5.12643799604868	5.026116958029789	0.5835698792120728	0.921943244435659	1.4925038757770879	0.002221325169256189	37.723280783893124	57.18182852965501	-1437.9162152974511	-1785.8058575452314	-2257.482087138823
13695000	-6077.0237884263015	-5488.007157220587	-589.0166312057147	0.4767439767928914	0.2522428642374	0.10379675763700068	0.16721640133270654	0.2985805037995301	0.4261791208117398	0.09399425244318288	0.1812461229455497	0.3526472063677907	0.36853787155704215	0.06633330662456804	0.21248161545060185	11.926515412248099	2.7779865102451256	1.7174845751685632	0.6727048643187579	0.8922636854578966	1.433472901958197	0.002194327454449374	37.0076405770546	59.634689002013786	-1444.2730674021673	-1786.2213645206905	-2257.5127252977295
13702500	-6085.746194083828	-5485.961518623299	-599.78467546053	0.4616879496289083	0.2559632308280554	0.0953143191971813	0.1870345003458538	0.29578880028784127	0.44831712271924473	0.07756999935035996	0.17832407764255648	0.3113464064088274	0.3869651962703721	0.07889169765014684	0.22279669967065643	11.958893082647137	4.889030640808396	4.774278621175868	0.6549279443592814	0.9877382182354434	1.3556906371403197	0.002162426882337029	41.587909317977164	58.104844776288985	-1435.823816328015	-1792.8605828977643	-2257.277119397519
13710000	-6083.094279650849	-5487.842526027392	-595.2517536234576	0.4939101681515407	0.24190308286976628	0.08950329767107285	0.17468345130761886	0.28864163870060605	0.42608601523343426	0.10424059709937789	0.18103174896658425	0.30360783232120314	0.41228185305599563	0.0855892911090911	0.19852102351371292	11.258752029641725	1.7444158520300788	1.0983567953431765	0.624126008852153	0.9802192013895146	1.3938649136100096	0.0023148604369973612	38.695404829073624	57.959062235660376	-1439.7389314766576	-1783.0803097060689	-2265.023284844665
13717500	-6081.81384013126	-5486.509095241524	-595.3047448897362	0.49225348395647806	0.20617931938313014	0.1255671186679783	0.17600007799241224	0.3511307602711934	0.3741500293209399	0.08211072475731948	0.19260848565054972	0.29949394620818576	0.3637146762854154	0.09710713265392126	0.23968424485248035	9.87914074732205	2.4406870760620936	7.55016215980175	0.6793360648895655	0.9710475565426089	1.3480894074482523	0.0023735499884225894	37.67798527885228	52.651711479231786	-1452.1489697239858	-1787.168907925897	-2247.191217591641
13725000	-6060.246164529492	-5468.981843463893	-591.2643210655986	0.4810955520129246	0.2478307730159524	0.09854782752193433	0.1725258474491873	0.2998451514762984	0.40616819746325605	0.10936756301997436	0.18461908804047367	0.31888225572975243	0.39062855673352787	0.07270902194088527	0.21778016559583718	9.87914074732205	4.201270990599812	4.9039223878934735	0.7389679061670764	0.9104520544942021	1.349337029368089	0.0023650898497685055	37.31512180583434	53.48779563010558	-1440.3775217451032	-1783.2987221337778	-2245.305599585012
13732500	-6074.252795123084	-5482.328217590486	-591.9245775325984	0.5200829036489871	0.22029695519766582	0.10636570246334537	0.15325443869000022	0.30905148384428033	0.3825874118841446	0.12438398804304046	0.1839771162285372	0.3171311252003566	0.37490038264954617	0.07462693721027684	0.2333415549398232	9.87914074732205	2.722505005428918	4.900212661720088	0.6617078079506401	0.9851008004545284	1.351580476394597	0.00227401570876468	33.46198218849312	54.95936245748412	-1439.29476122721	-1786.2774595940464	-2256.75599676923
13740000	-6063.786389131326	-5477.679465110234	-586.1069240210927	0.4853355907128894	0.24682121936657261	0.09996970431194477	0.16787348560859172	0.34763705455679705	0.37529649723909003	0.09580859904365391	0.18125784916046167	0.37294317795089105	0.357316864808501	0.0785830115566242	0.1911569456839866	11.43592193157058	4.606703874792182	3.442755665026063	0.727911076141397	0.8241084528615521	1.4466848094548677	0.002424676973731948	32.17545198049842	55.99367702208016	-1445.4780648737642	-1779.5306273125873	-2252.670772923882
13747500	-6087.620158697793	-5496.548786495934	-591.0713722018586	0.49944616877512743	0.2214008284455463	0.09242728152165114	0.18672572125767356	0.35691573263914217	0.4273468755620877	0.06430240713358942	0.15143498466518335	0.3265161950645687	0.3691715320597737	0.09801762902067471	0.2062946438549857	9.144651400642395	2.2433633280570344	1.2196338873420713	0.5426883126590939	0.9660397737936661	1.4890942388456174	0.0021578385648386754	35.186685975102804	56.308923212216826	-1443.9007778662922	-1789.8683633338765	-2262.779645295766
13755000	-6067.8498830710505	-5485.7172097527	-582.1326733183502	0.42278111728560963	0.29604125212987037	0.11665413006512394	0.16452350051939446	0.3156669394806618	0.41567762288255866	0.1010472282704976	0.1676082093662845	0.2971472481718268	0.3666002927477007	0.09930111829346552	0.2369513407870098	9.144651400642395	1.7457512272111888	0.9359234500818613	0.6519068390706981	0.8792003158786561	1.467235258570031	0.0025490957760719575	37.44108067769667	53.10257674106026	-1440.039104241663	-1795.1517345889647	-2250.526370922072
13762500	-6058.017962272096	-5487.053717945295	-570.9642443268012	0.47943690586737164	0.24123107040711533	0.09969182301611573	0.1796402007093956	0.30604570612649235	0.43348352021390923	0.10901712621868617	0.15145364744091488	0.31550342023232264	0.3635873565801508	0.09324956001177778	0.2276596631757516	10.092197053986443	1.6593833147397579	2.042612958794641	0.6309314342743568	0.9150124383769418	1.452298657988104	0.0025182531445355617	33.73609361818109	53.89478555382097	-1430.6155679202982	-1803.692148486552	-2252.7460015384454
13770000	-6063.429739053808	-5483.863544037924	-579.566195015884	0.5425637670111885	0.21400174251866022	0.10410758523014585	0.13932690524000377	0.305246321921559	0.44144791378483406	0.08531546220098013	0.16799030209262947	0.29859803418532727	0.3861079196390472	0.08238801208669527	0.232906034088933	10.784211708989782	6.667336490648376	2.833092323566337	0.6634576291971602	0.9673851894882567	1.3675545985964754	0.002469235257792078	28.414254411055328	55.41653775976724	-1436.0349805413614	-1794.6404632477988	-2253.188100248764
13777500	-6077.426980498069	-5492.009512306537	-585.4174681915324	0.45760972253128446	0.26803107325390924	0.09172023920550008	0.18263896500930457	0.2919910678232022	0.4226685791151879	0.10685390948278169	0.17848644357883084	0.29754891472514056	0.4054137036880179	0.08935138153560845	0.207686000051236	10.555391376790139	1.351525246011975	2.360997642251529	0.682765323820926	0.9334861336699143	1.382237901194023	0.0022908873938316736	33.27113200887925	54.62839913773776	-1445.6251648594448	-1801.6917206522762	-2244.692626794815
13785000	-6064.5579215661755	-5472.75713395655	-591.8007876096251	0.48788386217109325	0.2601712919269125	0.09510788426409386	0.15683696163789884	0.29796894751379427	0.42985839500642886	0.09147790114315626	0.18069475633662327	0.3272806865054364	0.3839959316399321	0.06736005757926011	0.22136332427537425	9.387698025796702	3.6280983636500834	2.423438967433711	0.6314242348426332	0.9732323720039426	1.3935882704622005	0.002327999568010508	35.97783801035614	53.096497999976734	-1441.3477136281956	-1780.4902077541867	-2250.9192125741683
13792500	-6071.8027915247185	-5490.156576350615	-581.6462151741034	0.5086133738879902	0.24007419301051564	0.09510788426409386	0.15620454883739876	0.3223840667783961	0.4017742967826581	0.10011027806944255	0.17573135836950599	0.33020314436557385	0.34234833043646623	0.08140775528272702	0.24604076991523582	8.95257626992967	1.8750036217907249	2.803714743761472	0.6715664451028597	0.9886666558159938	1.338202929772114	0.002328238870753183	36.63748870757011	54.12106251061279	-1448.1029071864957	-1785.772053664021	-2256.2816155000987
13800000	-6072.501776929323	-5476.580850378657	-595.920926550666	0.472685345562105	0.23827716611733907	0.08049389482654778	0.20854359349400664	0.29406473115919257	0.41069747350169916	0.09914356295775051	0.19609423238136045	0.3338783441017767	0.3732685182794232	0.07865089931700985	0.2142022383017932	9.894787113383607	3.6981175205297365	4.732271033581537	0.6046505865038274	0.9231457665633191	1.4703210306781112	0.0023030215981554468	34.70603339094074	52.88476091774011	-1450.0698821676287	-1774.2762552098304	-2252.2347130011976
13807500	-6058.303767000126	-5479.464765297083	-578.8390017030421	0.4955261536224794	0.21675119080018027	0.10902177821635103	0.17870087736098778	0.3181741424711555	0.3955456306033586	0.10418689198855562	0.1820933349369329	0.33649352931923415	0.37587135996001947	0.08652740492594516	0.2011077057948042	11.210790843901643	1.7388549462201015	1.311523243524655	0.6724678101842566	1.0260997186878074	1.299872794033577	0.0023740954744541744	27.853000987606688	57.372660504337816	-1435.701459928549	-1780.0017125842976	-2263.7615927842367
13815000	-6080.636608501864	-5500.159588024711	-580.4770204771529	0.4656227589722546	0.28044011880869557	0.08843213429799651	0.1655049879210519	0.3436789192156559	0.42400776185106803	0.07636831379539769	0.15594500513788107	0.3076969499612488	0.3841167929612943	0.07788519880946772	0.23030105826799213	10.871592796090676	6.369786241600748	5.6980582261957755	0.5260073464125987	0.937505429275668	1.5342301164375087	0.002354864622213645	36.38908598571051	55.72108846631145	-1452.7674083000368	-1787.290910637504	-2260.101269087171
13822500	-6052.87769441062	-5482.373961091318	-570.5037333193026	0.5056583158964764	0.2236909091892816	0.08431169290932422	0.18633908200491647	0.2733093662581738	0.434520949142287	0.10369013230785047	0.18847955229169136	0.3085865899938571	0.41135252012011336	0.07930227458447232	0.20075861530156006	9.608870527605877	3.7929186419157697	1.9082470499158064	0.6598857849108077	1.0255343294534263	1.3129602941353422	0.0024878283828317347	29.286814590591785	54.23231418740717	-1437.8453654583807	-1783.8212672426705	-2260.707328390267
13830000	-6053.014343567265	-5482.1996027121895	-570.8147408550757	0.4899361449743233	0.23151301944493102	0.07390289982837135	0.20464793575237275	0.3170680665268861	0.38941029879684863	0.11136983665680986	0.182151798019458	0.3212453801613756	0.37377863331341604	0.08215964244872069	0.2228163440764905	9.861282898214897	1.6256073996623603	2.292672905022676	0.5520163217666215	0.9487494072964786	1.4971010153262658	0.0024864185303938476	25.24843681507963	56.183591584257606	-1445.157914652025	-1776.602337269495	-2260.4393507906693
13837500	-6036.942255325735	-5469.891289407226	-567.0509659185082	0.503545103403862	0.24452388018483717	0.10968412384148327	0.1422468925698159	0.28863581786897824	0.44833652746872377	0.08752027865582761	0.17550737600647306	0.30337746805901844	0.3993731190897143	0.08035277362030616	0.2168966392309641	10.724137441071187	1.9077104163058412	5.2121483683269405	0.6066734565967961	0.9423557215633173	1.4490978382998732	0.0025759017875314023	27.984594687750572	55.624746073580795	-1434.370954680933	-1781.1361980559848	-2254.3841366703086
13845000	-6049.449742189834	-5477.304665478081	-572.1450767117535	0.47665896165676214	0.22887551187475347	0.10222134751385792	0.19224417895462492	0.3202025338281401	0.4107345886334791	0.09177397124149862	0.17728890629688482	0.33894739871915835	0.3751198261753278	0.08253554324316908	0.2033972318623478	9.806599206011104	2.6430457547571695	1.8477526620026596	0.6223529031298493	0.982154335688188	1.3936944416730588	0.0024574816868300044	37.188777492274866	58.149016715117256	-1433.5336476821458	-1782.6473569028622	-2261.123660893073
13852500	-6047.962347512187	-5468.698530078593	-579.263817433594	0.4476198828002624	0.24680771136507665	0.09090005640172395	0.2146723494329354	0.33505567402516956	0.386450277358913	0.10304347349092755	0.17545057512499249	0.3077100659323267	0.39769464052993314	0.07672615363006804	0.21786913990767523	10.714308653154028	3.93396468948025	2.709065960393013	0.6371079038041961	0.955621095727439	1.405542942867434	0.00246451396014556	36.13243771109038	53.225537256168856	-1435.1374226391417	-1779.348941485545	-2254.212165953906
13860000	-6050.876825587821	-5463.219087040283	-587.6577385475384	0.5240844564555638	0.20655823674702564	0.1010228999104355	0.16833440688697346	0.296403237325516	0.40580313442315175	0.09518533529942988	0.20260829295190505	0.30688121408129765	0.39003040027988484	0.07467203823795443	0.22841634740086614	10.291185053791827	1.9479077916040857	3.068854150485618	0.7081167975225008	0.8966588463470249	1.393834436118678	0.0024830974194985987	41.12047689264151	54.67026953694695	-1435.133437457976	-1774.3069063011912	-2253.778743281116
13867500	-6070.33111742071	-5492.20679082302	-578.1243265976896	0.48554093156428674	0.22089967919423825	0.11710673132056998	0.1764526579209034	0.3084281398685276	0.42561130345998516	0.10166833108813171	0.16429222558335826	0.3140206453757407	0.3728737016739036	0.07003711233865129	0.2430685406117075	11.84967770114716	0.8908593412787835	1.77029888194357	0.6783063641654667	0.9838374043117954	1.3363243570663843	0.0024944216127489546	32.690382893288486	55.98024703890642	-1437.8316962378944	-1790.3770120549784	-2263.9980825301477
13875000	-6060.816117286176	-5474.250736634074	-586.5653806521024	0.47546518722235254	0.2819049336771668	0.09205015099805443	0.15057972810242462	0.3143921850359109	0.39250247260530513	0.09923958134613778	0.1938657610126489	0.33094928023663345	0.3593289341296805	0.09324108727501275	0.2164806983586764	11.254539938196174	2.978892281434916	0.3760278225462838	0.6439305630609591	0.9758834371746314	1.3784904310170822	0.002323457310243724	33.716777834295215	56.84680441016224	-1439.6079968864437	-1785.5003939403707	-2249.1423458072595
13882500	-6056.834004496033	-5474.048103716894	-582.785900779139	0.4415089445996886	0.2847528116254981	0.09260358201772272	0.18113466175708912	0.31103093180103575	0.4344152383619566	0.08565784622255208	0.16889598361445823	0.38792338770930374	0.3454076892961214	0.07669363469902432	0.18997528829555357	11.405752503831527	3.390434043394856	2.261127841214237	0.7003204423297275	0.9748923213625399	1.3233601907950188	0.002400388476765241	32.25864281992245	52.60462671363705	-1441.4185922933495	-1786.8850002135314	-2245.7445112100127
13890000	-6064.773121959619	-5490.802759743598	-573.970362216021	0.4246352362504353	0.2539689359379151	0.0994816484774444	0.22191417933420368	0.2937398928813943	0.4725467569148046	0.07203060156740748	0.1616827486363963	0.31023767419518977	0.39240992226592697	0.07716964712102532	0.22018275641786098	9.832062403933309	1.2718302758609776	4.6318692975050615	0.5328056570972288	0.951122680651968	1.5138469272846016	0.0024724242567309026	29.84033903427949	53.377904763598806	-1448.0458613816436	-1785.2414143480364	-2257.5154840139176
13897500	-6067.219985034026	-5488.78058778	-578.4393972540256	0.5097754006132179	0.20615403032666194	0.10750859557956474	0.1765619734805538	0.3155665946376463	0.415437052775801	0.08346454387418871	0.1855318087123666	0.345493101959064	0.3403427874965104	0.08998597490640232	0.22417813563802613	9.621102914870239	1.6189970637125988	10.077349816977012	0.6082161952714581	0.9983957410668478	1.3915224264963222	0.002445917815734499	33.01654454945395	55.14661990311474	-1439.6795122639264	-1786.5954915743134	-2262.50558394176
13905000	-6046.289606234496	-5479.88341738045	-566.4061888540463	0.5042780596361064	0.2518399368940789	0.08036589025766691	0.16351611321214612	0.32179385034696933	0.43520532223879194	0.07243278525124013	0.17056804216300117	0.3375912056951656	0.3784791538166704	0.07069787984661872	0.21323176064154814	9.927095988369915	1.7762279608247702	1.2768843094430178	0.6959349877825672	0.9854012272033119	1.3172158563845164	0.0027007054557132634	32.86789087344235	49.85332953262105	-1438.885505513804	-1782.4214519584389	-2258.5764599082063
13912500	-6040.001984424468	-5478.848468289268	-561.1535161352	0.4813265577705267	0.2578781191536796	0.09213732457294155	0.16865799850285054	0.3304368812631659	0.4150262543001451	0.1009679769812893	0.1535688874554023	0.3207238093834097	0.3949165360709747	0.07844390895351688	0.2059157455921016	10.395803119252033	2.6803305336568433	1.6651030039857395	0.6090791983644941	0.9878521530578819	1.4012071209507908	0.002655858091841676	25.0860630498598	50.738475951577186	-1438.5813680251508	-1783.7367580801097	-2256.530342184007
13920000	-6053.5777547833895	-5479.9721543070245	-573.6056004763653	0.45462487516076344	0.2483039759163011	0.09643772045177136	0.20063342847116242	0.29456923832843446	0.4351664088725598	0.08218112976071187	0.1880832230382964	0.3021612599535637	0.3733038883813573	0.08619159133498294	0.238343260330099	10.02116315595259	1.6329271738860949	1.403142964541414	0.6609908980170784	0.9724137100281939	1.3649810628976684	0.002592832497626579	32.058228829948476	53.052207888869134	-1441.3488905758659	-1790.1735540082896	-2248.4497097228696
13927500	-6050.742459351118	-5462.641085721251	-588.1013736298664	0.4427875245171653	0.2380640869850359	0.0928733686201543	0.22627501987764284	0.285728488863901	0.45855825425112035	0.08551813136500025	0.17019512551998098	0.31211495521077826	0.3857044443776879	0.07821085294515615	0.2239697474663807	9.159997062965033	4.066401260125732	3.400621411971201	0.6440643713222742	0.9303135294733345	1.4239271676392615	0.0022885596631665836	34.284778567813035	55.577642395751425	-1432.6800329122154	-1787.349785777424	-2242.6112670316124
13935000	-6061.135215509449	-5467.905733017898	-593.2294824915513	0.48661591309212276	0.21876491519928074	0.10495785165417633	0.1896613200544185	0.30343358448488295	0.4417107714928434	0.08329596918600884	0.17155967483626747	0.30609241891453254	0.3530399109545375	0.0895897342560257	0.25127793587490727	9.159997062965033	6.023462386641165	1.0412245652689847	0.6618845473953091	0.9665755689040841	1.369929810116777	0.0023109930973330005	33.54649262505392	55.91837096811475	-1434.4068618626363	-1778.3764175767271	-2255.122453578534
13942500	-6061.341894967261	-5471.456605815744	-589.8852891515176	0.5088586149849272	0.2027222287165119	0.11458498702523665	0.17383416927332238	0.33439400124355495	0.40016917747527286	0.0816493902298965	0.18378743105127837	0.3399072560000986	0.36252692681099913	0.0927012943851071	0.20486452280379816	8.670300179377676	7.579345797583135	1.7080798032541769	0.7245809504703467	0.9442716054552345	1.3298359247909464	0.002194407510592969	41.2774019358132	54.18680871364319	-1440.1555800976814	-1785.312325014945	-2245.988700703118
13950000	-6080.154634319311	-5493.746509453975	-586.4081248653362	0.4714051460474247	0.22622534149854528	0.08531479947111197	0.21705471298291631	0.3273985244450494	0.38189462404925356	0.09890078318946685	0.19180606831623284	0.3143433659072554	0.3816620379072795	0.08252602758675094	0.22146856859871705	10.308242325438515	1.152930642314827	3.3970170284620034	0.637221062218959	0.9411289587651251	1.4199224602645795	0.002279813179033353	34.735213838100364	55.34761108798567	-1445.1417997291292	-1788.6267088505124	-2259.9780008743337
13957500	-6075.5672447288025	-5483.143247030143	-592.4239976986594	0.5122097100679142	0.2302760393827948	0.08909957621671419	0.16841467433257515	0.306820230786797	0.4088779919663207	0.09370249562753244	0.1905992816193525	0.3237128728707519	0.36741744575257423	0.08535440314139932	0.22351527823527748	8.524646607796791	2.886056328584132	4.33068355802061	0.6991313438648564	0.9886172786761268	1.3108186695726607	0.002285017602499715	36.143030866598245	59.76340154101664	-1442.7228388009376	-1778.2197754493307	-2262.2006327798754
13965000	-6100.9476354521685	-5500.211506991723	-600.7361284604461	0.4642376292351387	0.2630744339621892	0.09942566778624107	0.17326226901642933	0.31298700520105704	0.44814008996479526	0.09723338459589657	0.14163952023825377	0.3755016444787495	0.35349647728357825	0.07374838717841879	0.19725349105925638	11.366557173603368	2.9874658785793473	3.1186782349627498	0.6303928235806431	1.0172083800236746	1.3506387622222582	0.0021153242201390225	40.942758793516646	55.91942661378779	-1440.3941020266795	-1794.3024079266313	-2265.5149970384114
13972500	-6071.495158849848	-5467.5154946264365	-603.9796642234118	0.5243860004071825	0.2086317353921077	0.08953841037660883	0.17744385382409944	0.33181402504190727	0.408460179748099	0.09242416172664539	0.16730163348335098	0.29343829135367394	0.39827137822635805	0.09401521449824299	0.2142751159217279	11.366557173603368	3.464386782516728	1.183012978657859	0.6589243602162069	0.9941259022998519	1.3453255677706868	0.002208854415891925	36.79225313499169	54.06587976676982	-1443.9814423700748	-1771.3647933876339	-2252.169258868728
13980000	-6073.388890500732	-5477.826242961029	-595.5626475397034	0.46932712857006725	0.2806399099381822	0.08336494241792743	0.16666801907382153	0.26741193619871484	0.4691976629010456	0.09593608110220993	0.16745431979803227	0.3166526110031944	0.366169188162441	0.08161738209347649	0.23556081874089102	10.584382753416453	0.9286356373711943	2.3725767768855577	0.6370992953360183	0.9340131431861203	1.4271594628842252	0.002375072895552592	39.3839758645338	55.05018205682548	-1438.5850665679225	-1778.2297866576312	-2261.0113897354754
13987500	-6076.598726191643	-5475.062651365923	-601.5360748257209	0.4539573681061179	0.24308535866566663	0.08882717176671404	0.2141301014614998	0.30603326594499625	0.4089168118475067	0.09716430691261238	0.1878856152948872	0.2921412814206393	0.41771457152739	0.07776429363644302	0.21237985341553064	12.71550342378465	3.150962568325114	2.408482242713103	0.6173293361661403	0.9602725326084457	1.4205758899690637	0.0022769151635639202	37.86311619462794	53.89544975688474	-1435.4177937326704	-1783.262693579034	-2256.3821640542183
13995000	-6081.886741787762	-5490.7054298559815	-591.1813119317807	0.48086367915853756	0.23629791901918035	0.09674969746351622	0.18608870435876426	0.29861837179452877	0.44255586984962886	0.09549737356749888	0.163328384788346	0.2939052053552676	0.39237067254035046	0.10976414936497338	0.2039599727394115	11.221961680044341	1.5098946537881033	3.7730661994981927	0.6105722724672299	0.9871178142852179	1.4004554954973976	0.002388975880738115	36.2828907157369	58.069323799373784	-1442.3182844958274	-1786.4507187672941	-2261.93642659286
14002500	-6067.87033591768	-5472.231035611998	-595.6393003056824	0.5006411550309477	0.2358526739586422	0.1240647564309748	0.13944141457943365	0.3233403261170964	0.41144289376429233	0.08102526475081843	0.18419151536779538	0.312779724432092	0.3608217031132067	0.07761862034117901	0.2487799521135252	9.528334335483976	3.5377378451379595	4.302338749613602	0.6810762450847841	0.8408163409511389	1.476588729416863	0.0022779065573597652	34.94168950907234	55.648879015161086	-1433.9260730832173	-1789.706472095846	-2248.5984904329343
14010000	-6053.951780500654	-5467.010256660261	-586.9415238403939	0.502851424489947	0.23318352283130803	0.10233013554640198	0.16163491713234138	0.3186806765844673	0.3894462518398165	0.09367606582050186	0.1981970057552169	0.3407673300168209	0.3732362304273479	0.08038726515670286	0.2056091743991312	9.822659883375163	2.901867480640714	2.511494517803951	0.7039603735812233	1.023806960220801	1.2708229536912206	0.0022307423094028154	35.7983403092924	52.50651384814239	-1440.7832333714807	-1781.7892962756544	-2244.4377270131263
14017500	-6074.539187856815	-5474.564222360972	-599.974965495843	0.4534476214560803	0.21640102531050515	0.11112140183774627	0.2190299513956667	0.29292565340016113	0.44166475768851204	0.08866044826395494	0.1767491406473744	0.3327180862832489	0.3470735500559618	0.08732701520319745	0.23288134845759467	9.88413129705902	3.640240319335265	3.098269482624163	0.6639563371675516	0.913607018205418	1.420836436708782	0.00221097312449128	42.92652847145957	53.36624917462979	-1440.242941779461	-1780.2206490964816	-2254.100631485029
14025000	-6076.329420865371	-5485.751396279884	-590.5780245854868	0.47609020386781414	0.23498412983720932	0.11474749039554855	0.1741781758994264	0.33511594344508155	0.412850799020321	0.08643947460969767	0.1655937829249023	0.3302869902939239	0.37672391928623405	0.07266351933860511	0.22032557108123976	9.88413129705902	3.703779059879708	2.528132197199438	0.6541491022910412	0.9351461244474629	1.4090578642247884	0.0022419272366823962	39.03990868826731	57.095695973578884	-1436.6208121373722	-1779.774739919732	-2269.355844222779
14032500	-6064.642202251907	-5465.728921402404	-598.9132808495032	0.4449954788355088	0.26561002694130115	0.09030454545971513	0.1990899487634734	0.31599575500481913	0.42150611917193626	0.0883376341761831	0.1741604916470641	0.31235482511072094	0.39060776184534174	0.08308902288247803	0.2139483901614622	8.52697097447833	1.938018504938609	2.3470993768177184	0.7124524284630921	0.9414057191110851	1.3447725782756488	0.0021610817374094642	47.54012649731043	58.308716875010305	-1439.3719037135886	-1783.4665138285534	-2242.890503860262
