Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	gamma	Theta	pi_trait.0	pi_trait.1	pi_trait.2	pi_trait.3	pi_trait.4	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	R_trait.0	R_trait.1	R_trait.2	R_trait.3	R_trait.4	R_trait.5	R_trait.6	R_trait.7	R_trait.8	R_trait.9	mu_trait	psi.height	D.treeLikelihood	svs.relGeoRate_Fujian_Guangdong	svs.relGeoRate_Fujian_Guangxi	svs.relGeoRate_Fujian_HongKong	svs.relGeoRate_Fujian_Hunan	svs.relGeoRate_Guangdong_Guangxi	svs.relGeoRate_Guangdong_HongKong	svs.relGeoRate_Guangdong_Hunan	svs.relGeoRate_Guangxi_HongKong	svs.relGeoRate_Guangxi_Hunan	svs.relGeoRate_HongKong_Hunan	D_trait.treeLikelihood
18405000	-5955.611928673996	-5837.293136204527	-118.31879246946833	0.3520402396334703	0.200745624482021	0.20529337548840396	0.24192076039610722	9.845741085204278	0.3492400664447573	6.878720115805707	0.1534454434401566	0.49331579778208107	0.1571079957802145	0.10562238806054597	0.09050837493699987	1	1	0	0	1	1	0	1	1	1	0.04839775632410949	0.05724208257907657	0.11850910861873659	0.07321581016495252	0.09639026331992562	0.24269089534251406	0.03686639530785704	0.0537548332338489	0.08408947142843144	0.1888433836805453	0.25931048621965386	10.465060053796218	-5786.395018708952	0.04839775632410949	0.05724208257907657	0.0	0.0	0.09639026331992562	0.24269089534251406	0.0	0.0537548332338489	0.08408947142843144	0.1888433836805453	-50.89811749557532
18420000	-5937.8954745411265	-5823.878284948083	-114.01718959304357	0.3376310290414421	0.2002298933112857	0.2213560288730613	0.24078304877421328	8.58494466013658	0.40952383913772855	6.979239410822353	0.24598149162245828	0.1644363398677912	0.15157044901532085	0.335191236689621	0.10282048280480674	1	0	1	1	1	0	1	1	1	0	0.11473541824618617	0.02139492172378915	0.09309861772300218	0.0029799612268982373	0.1781265702629318	0.08103908316003115	0.11964229778711705	0.045859384667121326	0.13800187991505544	0.20512186528786508	0.32442580020555195	10.631918935671429	-5777.341293698362	0.11473541824618617	0.0	0.09309861772300218	0.0029799612268982373	0.1781265702629318	0.0	0.11964229778711705	0.045859384667121326	0.13800187991505544	0.0	-46.53699124972094
18435000	-5952.621963321193	-5836.413484999463	-116.20847832173013	0.3233246380149444	0.19623677361480785	0.21668013996782146	0.26375844840242857	10.47342558022976	0.3227102707155242	7.926693533627892	0.14828586720837658	0.16475255942839478	0.12125715285730997	0.22498355878737342	0.3407208617185432	1	0	0	1	1	0	0	1	1	0	0.06249177666666972	0.24475688236230153	0.05035920284414447	0.22494444083990117	0.13894583621443068	0.03422928405128567	0.08487241371133147	0.012462872211905784	0.03469223396701619	0.11224505713101096	0.4638337477967202	10.872772746845245	-5788.249815619167	0.06249177666666972	0.0	0.0	0.22494444083990117	0.13894583621443068	0.0	0.0	0.012462872211905784	0.03469223396701619	0.0	-48.16366938029686
18450000	-5943.821603882337	-5826.346348947788	-117.4752549345486	0.3329598838687025	0.19753636157723875	0.21476560555041138	0.25473814900364966	9.768171541099605	0.3456401632199504	8.014628877134406	0.1353322115140539	0.2689086812916385	0.31389609936235846	0.2059839906038911	0.07587901722805593	1	0	0	1	1	0	1	1	0	0	0.4001447827584747	0.07280868007316305	0.077904484353326	0.15386447766266936	0.12453459101818688	0.052368470370410536	0.01828037183844068	0.047793507195464796	0.012250225482784385	0.04005040924707721	0.7250039931340707	10.900232178836058	-5780.418634271941	0.4001447827584747	0.0	0.0	0.15386447766266936	0.12453459101818688	0.0	0.01828037183844068	0.047793507195464796	0.0	0.0	-45.92771467584711
18465000	-5947.084864874211	-5832.009078374685	-115.07578649952708	0.33158648365559024	0.197677793704775	0.23209062760033006	0.23864509503930711	9.507935058723627	0.4404131690754653	6.654519530854983	0.06988676204726767	0.14892742591538	0.4216257890210528	0.28125228198548763	0.07830774103080981	1	0	0	1	1	0	1	0	0	1	0.05747146348263276	0.004486137377541631	0.003239715781757052	0.034924315227462616	0.04423163519146814	0.07069056424511742	0.3864564169569214	0.2625448148507955	0.048080331704981216	0.08787460518131973	0.4781516086329375	11.044723079667634	-5783.578295477997	0.05747146348263276	0.0	0.0	0.034924315227462616	0.04423163519146814	0.0	0.3864564169569214	0.0	0.0	0.08787460518131973	-48.43078289668772
18480000	-5948.798087344668	-5838.688510877521	-110.1095764671461	0.3072720944765125	0.20368312285316784	0.23286482926757585	0.2561799534027462	7.760043569469213	0.30105372600335334	6.491001354080414	0.06741477792669393	0.28572794346041575	0.23554771364005722	0.36223578834215675	0.0490737766306744	1	0	0	1	1	1	0	0	1	0	0.27569818693797943	0.0834763783507987	0.015161172158219813	0.022068263214467355	0.12378199032010682	0.03999856799621754	0.1794285560347271	0.1074072226082341	0.12587432080293795	0.027105341576308666	0.56795222115315	10.714356005303932	-5794.441642404557	0.27569818693797943	0.0	0.0	0.022068263214467355	0.12378199032010682	0.03999856799621754	0.0	0.0	0.12587432080293795	0.0	-44.24686847296494
18495000	-5940.290956327213	-5824.604645395535	-115.68631093167829	0.34181284139425483	0.20515154489179693	0.2047895538001508	0.24824605991379986	11.67162585189723	0.40895125223119305	4.867599686382014	0.1893981839374076	0.21743175348225552	0.11689304860443345	0.378785148778859	0.09749186519704242	1	0	1	0	1	0	0	1	1	0	0.12095963442007754	0.1307678168474789	0.0123933757424143	0.17098091589127015	0.10903942745004286	0.06097212653421331	0.11923814272246791	0.08626240903334212	0.15879816609947814	0.030587985259212414	0.2882380699416146	10.807199109180937	-5779.612732383107	0.12095963442007754	0.0	0.0123933757424143	0.0	0.10903942745004286	0.0	0.0	0.08626240903334212	0.15879816609947814	0.0	-44.991913012428036
18510000	-5951.482341353857	-5832.34384343928	-119.13849791457686	0.3487211342164719	0.19353101578188456	0.21568726751869405	0.24206058248295184	9.866538111312567	0.4907812434970919	5.677292340419617	0.07176055789783985	0.1863799582727215	0.40319144976862625	0.21334197022178383	0.12532606383902667	1	0	0	1	1	0	1	1	0	0	0.09596472717259891	0.06101734050554466	0.017249116295650162	0.02707034745158232	0.3190384483901769	0.14232135228670034	0.05905560116632702	0.010630750713607869	0.1693899237965337	0.09826239222127574	1.114030711664747	11.200723044578755	-5785.217599094359	0.09596472717259891	0.0	0.0	0.02707034745158232	0.3190384483901769	0.0	0.05905560116632702	0.010630750713607869	0.0	0.0	-47.12624434492142
18525000	-5951.3144799078	-5833.053801644698	-118.26067826310191	0.3575578090038554	0.19197347489864078	0.2156980525180939	0.23477066357941226	10.046364295264738	0.32173133652902486	8.123985786327342	0.09319444536121285	0.17897268115421755	0.26274606816113477	0.27807817685440284	0.1870086284690301	1	0	1	1	1	1	1	1	1	1	0.33617317043729733	0.01684784966741428	8.980299039893641E-5	0.0019496480660101678	0.41018772686429494	0.00877786323012205	0.05447439788393828	0.10407345116307258	0.05817352752016955	0.00925256217727942	0.328479502527608	11.246460390002978	-5790.23993223962	0.33617317043729733	0.0	8.980299039893641E-5	0.0019496480660101678	0.41018772686429494	0.00877786323012205	0.05447439788393828	0.10407345116307258	0.05817352752016955	0.00925256217727942	-42.813869405077504
18540000	-5947.6692329113375	-5831.872816269153	-115.79641664218424	0.332265812681347	0.20117503599431186	0.21473115889501354	0.2518279924293301	9.823099885677324	0.3930404431503277	6.12485332169868	0.1211515787329698	0.3814044824968701	0.13753965885764374	0.2250800917741307	0.13482418813838373	1	1	0	0	0	0	1	1	0	0	0.34329002835388944	0.061079467729864605	0.013701575567484234	0.14559828605082362	0.1299601175916148	0.0051959563782142115	0.010023784348538761	0.02454781156778353	0.036571337293402034	0.23003163511838223	0.5640268947173018	11.108823441465741	-5779.517285372235	0.34329002835388944	0.061079467729864605	0.0	0.0	0.0	0.0	0.010023784348538761	0.02454781156778353	0.0	0.0	-52.35553089691779
18555000	-5942.029554722294	-5829.105269899308	-112.92428482298644	0.32911822065289137	0.19304399700101021	0.22076754144321992	0.25707024090288094	9.404931983171362	0.4302066699831709	5.736860852248084	0.07301281119301237	0.5138052655670362	0.16910033271885705	0.12505562768114847	0.11902596283994402	1	1	1	1	1	0	1	1	1	1	0.17669545084007687	4.631156987220525E-5	0.17514140078335225	0.1457639592016464	0.09568717187736805	0.05325460717067978	0.12979164667571885	0.1122626355653816	0.10541213289955394	0.005944683416347574	0.43211754944363473	11.190173977657526	-5782.367790203168	0.17669545084007687	4.631156987220525E-5	0.17514140078335225	0.1457639592016464	0.09568717187736805	0.0	0.12979164667571885	0.1122626355653816	0.10541213289955394	0.005944683416347574	-46.73747969614062
18570000	-5939.741714122405	-5823.696337640241	-116.04537648216447	0.3507510618633101	0.1863418082931679	0.2101976752735461	0.25270945456997834	9.455142345179784	0.2856780416877614	6.375503614844613	0.1587174769529026	0.27264150497226824	0.2495478969395173	0.19828626042190417	0.12080686071340582	1	1	1	0	1	1	1	1	0	0	0.31364419967065016	0.07327920283619996	0.07290931200656259	0.11014208938891991	0.14421359285261487	0.10154739328850801	0.06917249142843011	0.010303546308190754	0.03994673752141077	0.06484143469851038	0.37892388800724636	10.84010841422656	-5776.2432002380065	0.31364419967065016	0.07327920283619996	0.07290931200656259	0.0	0.14421359285261487	0.10154739328850801	0.06917249142843011	0.010303546308190754	0.0	0.0	-47.4531374022347
18585000	-5947.049804291151	-5833.643517945995	-113.40628634515588	0.34173105772612794	0.18781863027925869	0.223135019090387	0.24731529290422888	11.275480190966654	0.29628049959512803	7.11773804787272	0.1913689028585656	0.10081177817462626	0.24423579784764407	0.32137814820258626	0.14220537291657592	1	1	1	1	1	1	1	0	1	0	0.17802900373821196	0.008077939413000505	0.018726562059314465	0.02915884391623626	0.05892309736519974	0.0515341097959163	0.02322881256030246	0.25027150918663843	0.005851041183080705	0.3761990807820968	0.7594820205176402	10.603010750663486	-5783.895695331314	0.17802900373821196	0.008077939413000505	0.018726562059314465	0.02915884391623626	0.05892309736519974	0.0515341097959163	0.02322881256030246	0.0	0.005851041183080705	0.0	-49.747822614681695
18600000	-5944.278589607124	-5826.403858343902	-117.87473126322149	0.33661038537030585	0.1885406628711593	0.21858765046390152	0.25626130129463603	11.31119132578432	0.3009051978927668	7.72949920898539	0.14737710246371416	0.26025470017537	0.22518022730834036	0.255713113063394	0.11147485698917968	1	0	0	0	1	1	1	0	1	0	0.05919208603692778	0.17363630498259353	0.22988195729972785	9.063379241310704E-5	0.05480740085941411	0.009696634867675621	0.09938827795539865	0.09338259828354037	0.06181246074230034	0.21811164518000603	1.5962153394999816	11.208542605721714	-5778.152703979033	0.05919208603692778	0.0	0.0	0.0	0.05480740085941411	0.009696634867675621	0.09938827795539865	0.0	0.06181246074230034	0.0	-48.25115436486971
18615000	-5940.5182288243095	-5826.944970638951	-113.57325818535796	0.34195632603575354	0.18202941245393434	0.21025956099198326	0.2657547005183316	6.570880577517807	0.4225440993798425	6.217543971526843	0.24450054362745016	0.2979229915947355	0.2184712893336946	0.13483084254677374	0.10427433289734417	1	0	0	1	1	0	1	1	0	0	0.06912926113941889	0.1887482204505265	0.04023015196068146	0.060394030132332924	0.10220194600024304	0.20946048983003795	0.1278481689741666	0.030168240871266516	0.09781179762183766	0.07400769301948582	0.6229098090549345	10.365227758747729	-5781.929286755072	0.06912926113941889	0.0	0.0	0.060394030132332924	0.10220194600024304	0.0	0.1278481689741666	0.030168240871266516	0.0	0.0	-45.01568388387927
18630000	-5949.888427182921	-5837.0549779294815	-112.83344925343938	0.341014491218185	0.18956971509268572	0.21131073934906353	0.25810505434006853	10.992461584143065	0.4136138430650525	6.845124530069909	0.14504352882040494	0.24118047404037446	0.279183411127426	0.19533292771603022	0.13925965829576253	1	1	1	1	1	1	1	1	0	0	0.16942424146892165	0.101031476418256	0.01736042250363647	0.08940926424338828	0.18403592650821987	0.0020585832622379147	0.150114927895669	0.04946160188285211	0.1613710929978851	0.07573246281893099	0.4770747922235854	10.865431465901597	-5791.904627810636	0.16942424146892165	0.101031476418256	0.01736042250363647	0.08940926424338828	0.18403592650821987	0.0020585832622379147	0.150114927895669	0.04946160188285211	0.0	0.0	-45.150350118844955
18645000	-5949.466403778395	-5835.20331429594	-114.26308948245489	0.3620177855501775	0.1766440751243857	0.21234488340194574	0.24899325592349372	10.011570039865285	0.3878532564008872	7.513174242207644	0.09843905035816564	0.1820540255909982	0.14486619729123673	0.22953609612299583	0.3451046306366018	1	1	1	1	1	1	1	1	1	1	0.13401108135676237	0.2397533879232629	0.09645971104919943	0.001380118285795734	0.1268817041897779	0.07017754786878838	0.037467777938866964	0.20350784710660091	0.062335920989508964	0.028024903291433916	0.288924906148052	10.481654220192244	-5788.008459265384	0.13401108135676237	0.2397533879232629	0.09645971104919943	0.001380118285795734	0.1268817041897779	0.07017754786878838	0.037467777938866964	0.20350784710660091	0.062335920989508964	0.028024903291433916	-47.19485503055629
18660000	-5956.561619657595	-5842.611343490477	-113.9502761671178	0.3318666088495973	0.2096750266165075	0.20496332259390737	0.25349504193999034	9.197187783772282	0.5170085231522256	7.337668375173256	0.4295597672607864	0.18654864156756573	0.07612746050487354	0.16616082840555751	0.14160330226121487	1	0	0	0	1	1	1	1	1	1	0.13657284734511757	0.1582522280070952	0.04974445009613605	0.04674548593054819	0.18827788794076292	0.029848649956125628	0.061216347796760086	0.15672484204084464	0.10656366035788903	0.06605360052871825	0.24261814025608364	11.904753823605517	-5796.804567687836	0.13657284734511757	0.0	0.0	0.0	0.18827788794076292	0.029848649956125628	0.061216347796760086	0.15672484204084464	0.10656366035788903	0.06605360052871825	-45.806775802641184
18675000	-5952.0198553070495	-5839.769231251249	-112.25062405580047	0.3690642839239414	0.18749283523523058	0.19596990522305618	0.24747297561777443	7.467413910409826	0.3883861231712114	5.903223449225034	0.1628895182031741	0.36820153550025203	0.2746217073035312	0.13757440421475492	0.056712834778285884	1	1	0	1	1	0	0	1	1	0	0.12094291934842316	0.2547717189156502	0.12749155822292552	0.039148648082149066	0.03955004833598022	0.06776022058713305	0.09646009764575558	0.07496023354964207	0.16690238741809083	0.012012167894247753	0.6263275828277762	10.930838256235466	-5792.98564732128	0.12094291934842316	0.2547717189156502	0.0	0.039148648082149066	0.03955004833598022	0.0	0.0	0.07496023354964207	0.16690238741809083	0.0	-46.78358392996847
18690000	-5953.659707041378	-5836.80169191789	-116.85801512348837	0.34084162678523244	0.1904941416960294	0.23431498768704717	0.23434924383169337	9.488237761563525	0.3913844145920683	7.682101555003858	0.1692608883604478	0.32880186011413326	0.14004033370220914	0.17905834303243942	0.1828385747907685	1	1	1	0	1	0	1	1	1	0	0.049944969839720466	0.27828582699918913	0.1095898004391643	0.023245894250205276	0.0852592744074426	0.14230324069859468	0.05762274358326623	0.1356210606176565	0.102459610997376	0.015667578167382137	0.14130595536209645	10.690779761237726	-5787.358537005231	0.049944969839720466	0.27828582699918913	0.1095898004391643	0.0	0.0852592744074426	0.0	0.05762274358326623	0.1356210606176565	0.102459610997376	0.0	-49.443154912659374
18705000	-5947.080459892252	-5837.217165950081	-109.86329394217157	0.3392321904318584	0.2062945200686364	0.22239828092521172	0.23207500857429608	8.386909926251596	0.31847386785291426	6.0146841218057245	0.18733978286611694	0.32033137108658477	0.16873694031139208	0.21827629728333986	0.1053156084525643	1	1	1	0	1	0	1	1	1	0	0.11617456886943123	0.25346312378612956	0.048817798856159736	0.09557982430504419	0.07842202420254271	0.15006323283627068	0.05451830545521187	0.0928864439012834	0.07554754108169048	0.03452713670623335	0.38534108867409445	10.810549779797432	-5791.767611397827	0.11617456886943123	0.25346312378612956	0.048817798856159736	0.0	0.07842202420254271	0.0	0.05451830545521187	0.0928864439012834	0.07554754108169048	0.0	-45.44955455225402
18720000	-5947.628613465572	-5830.260004128951	-117.36860933662109	0.3375486285778395	0.20130728250478697	0.21120844881630113	0.24993564010107505	8.309593001317891	0.3175899012493527	6.544079497339414	0.18605607255524753	0.2870312323873961	0.1853098441614646	0.21040387103590788	0.1311989798599818	1	1	1	0	1	1	1	1	0	1	0.09534193481144414	0.039238610774405505	0.10520423800314439	0.18069652980339745	0.10157625079161103	0.02350373676790366	0.20836007389217875	0.19598772422796162	0.049926788826260456	1.6411210169020585E-4	0.4869669581493012	10.967643565392445	-5782.538335516368	0.09534193481144414	0.039238610774405505	0.10520423800314439	0.0	0.10157625079161103	0.02350373676790366	0.20836007389217875	0.19598772422796162	0.0	1.6411210169020585E-4	-47.72166861258314
18735000	-5946.471535582017	-5833.913262458631	-112.55827312338582	0.3450147258676563	0.19593776205572738	0.21782904672660305	0.24121846535001615	8.839998747477527	0.4787645642480615	6.383627977956486	0.14605619922734311	0.22757856364441498	0.2499311838779419	0.2679738987246878	0.10846015452561023	1	1	1	0	1	1	0	0	1	0	0.18268271749023615	0.19844677854104165	0.12241326282925691	0.13694289689393124	0.0342125433811286	0.012237243502699335	0.10370352087667803	0.1082645247812572	0.008787337897214594	0.09230917380655351	0.6651840330343799	10.500372059129273	-5786.7900485806485	0.18268271749023615	0.19844677854104165	0.12241326282925691	0.0	0.0342125433811286	0.012237243502699335	0.0	0.0	0.008787337897214594	0.0	-47.123213877982515
18750000	-5942.668141840774	-5825.273124517434	-117.39501732334091	0.32136003126163926	0.1952609520266593	0.22392647850193742	0.259452538209767	8.517488500952561	0.3531319972898683	7.150248094405792	0.18956178237669535	0.29217774374254024	0.1290038514606685	0.2743768582819512	0.114879764138143	1	1	1	1	1	0	1	1	1	0	0.12830681185207735	0.01069203835317302	0.0504003660214804	0.03724741916113712	0.23205178985473085	0.019109624040546523	0.3269292651424138	0.04194141742564591	0.015664260213376233	0.13765700793541602	0.37632725335911843	11.08599337530914	-5780.909248053358	0.12830681185207735	0.01069203835317302	0.0504003660214804	0.03724741916113712	0.23205178985473085	0.0	0.3269292651424138	0.04194141742564591	0.015664260213376233	0.0	-44.36387646407575
18765000	-5954.566028209615	-5840.28908663858	-114.276941571035	0.357839930339582	0.1894874575048322	0.20522706994965595	0.24744554220593276	7.807271485741641	0.3795545731177778	6.556850167116605	0.12414725613884925	0.2773629071423722	0.27474672188281646	0.22183934692637403	0.10190376790958626	1	1	0	0	0	1	0	1	1	1	0.29260333015855367	0.079135480448072	0.0626188536550113	0.09439578079923974	0.07269660049213278	0.026526588482575827	0.20516514102080885	0.015173292952032433	0.045468712984374104	0.10621621900719655	0.5438777600218875	11.579577026281497	-5793.2234572276875	0.29260333015855367	0.079135480448072	0.0	0.0	0.0	0.026526588482575827	0.0	0.015173292952032433	0.045468712984374104	0.10621621900719655	-47.06562941089259
18780000	-5940.955052105739	-5823.025115689955	-117.92993641578425	0.33505668496689517	0.19351567337102143	0.21736725760067935	0.25406038406140696	9.605935202665002	0.38301598874030207	6.153662884073503	0.17019188264793605	0.3977804114255271	0.16236647288964337	0.1645473248433867	0.10511390819350497	1	1	0	1	1	0	0	1	1	1	0.34686427144519016	0.13635345117497788	0.08465342103534623	0.04043442577421897	0.06702569104070445	0.003692973758229981	0.0035719941034636493	0.14012975714099557	0.11041542352135204	0.06685859100551823	0.3372804178692137	11.311853754785842	-5778.406865351141	0.34686427144519016	0.13635345117497788	0.0	0.04043442577421897	0.06702569104070445	0.0	0.0	0.14012975714099557	0.11041542352135204	0.06685859100551823	-44.61825033881388
18795000	-5940.454551402037	-5830.254153738625	-110.20039766341266	0.34596152112889406	0.18271144531437056	0.22114391330905073	0.2501831202476877	8.83692965195526	0.33533632808903624	4.840062255277609	0.3733514164974103	0.11996937856297722	0.15719951555121645	0.23632263684801932	0.1131570525403749	1	0	0	0	1	0	1	1	0	0	0.011021020699929052	0.20099991537013634	0.12616528420269515	0.20804238885956652	0.1254607280789039	0.14521410490445236	0.05605199853783383	0.027379096571789153	0.007133096736248207	0.09253236603844267	0.2429764342448289	10.53054936507942	-5783.631529765748	0.011021020699929052	0.0	0.0	0.0	0.1254607280789039	0.0	0.05605199853783383	0.027379096571789153	0.0	0.0	-46.62262397287649
18810000	-5944.306307353302	-5830.691872049522	-113.6144353037798	0.3577282944078625	0.19216991906397068	0.21038876242988924	0.23971302409828038	9.881710038690697	0.34812860102017157	6.3126938332284395	0.11930706002634495	0.31009167795888914	0.1947055640240496	0.19178671197331132	0.18410898601740322	1	1	1	0	1	0	0	1	1	1	0.08970492486353944	0.09916587268472932	0.02994049009950439	0.0575075758510815	0.3329091317892513	0.02440290277980027	0.12014328788572606	0.14631321884199294	0.06299164185541724	0.03692095334895473	0.3066756517255116	11.177952266107786	-5784.859579867205	0.08970492486353944	0.09916587268472932	0.02994049009950439	0.0	0.3329091317892513	0.0	0.0	0.14631321884199294	0.06299164185541724	0.03692095334895473	-45.832292182317545
18825000	-5936.007763758846	-5825.255165258168	-110.75259850067815	0.33429032647280926	0.20041438681855486	0.21963513391052003	0.2456601527981187	9.741045383906577	0.327073253093035	6.183126591449556	0.0940486586618369	0.19232444251233563	0.2786525778538121	0.14218603457740955	0.2927882863946041	1	1	1	0	1	0	1	1	1	0	0.1008377746083311	0.13613672944830413	0.05636017021678824	0.2879278611318419	0.10841806654036676	0.0467185478470384	0.007609709822167715	0.026542388543287103	0.0890949367723273	0.14035381506954464	0.2919024946508565	11.15361666826206	-5778.798841028128	0.1008377746083311	0.13613672944830413	0.05636017021678824	0.0	0.10841806654036676	0.0	0.007609709822167715	0.026542388543287103	0.0890949367723273	0.0	-46.45632423004039
18840000	-5953.162004417262	-5844.023416535722	-109.13858788154008	0.3537484904730118	0.1939132167654211	0.21895988633449684	0.2333784064270733	9.054286967137967	0.2984658540580142	4.530980936200189	0.24564211974787398	0.20321395745697002	0.12744495806127187	0.23357884242958954	0.19012012230429298	1	1	1	0	1	0	1	1	0	1	0.30129858487646477	0.07745367203056443	0.016227269695744062	0.05831882002953304	0.08067431334973711	0.13333900360995668	0.1907726710585884	0.009606811296165113	0.05241939351004774	0.07988946054319598	1.1824088593646676	11.110190762434087	-5795.051015456874	0.30129858487646477	0.07745367203056443	0.016227269695744062	0.0	0.08067431334973711	0.0	0.1907726710585884	0.009606811296165113	0.0	0.07988946054319598	-48.97240107884874
18855000	-5938.082449378639	-5824.440115281674	-113.64233409696504	0.35075849512829016	0.1851893076994788	0.21145171793682196	0.25260047923541207	8.340461973431845	0.4027808909033036	8.325407219470879	0.15904715425328364	0.26817500097278246	0.15083654656856474	0.23320608722404426	0.1887352109813234	1	0	0	1	1	0	1	1	0	0	0.06999425802215481	0.015094301273875788	0.029398656751742205	0.04819277136196196	0.105468243767737	0.23049318618746395	0.1397443630820458	0.05443681252077037	0.16803911928071436	0.13913828775153103	0.45153380530013837	10.847416615911627	-5779.2642031528485	0.06999425802215481	0.0	0.0	0.04819277136196196	0.105468243767737	0.0	0.1397443630820458	0.05443681252077037	0.0	0.0	-45.175912128824685
18870000	-5935.815467080143	-5821.40602039362	-114.40944668652394	0.33815112395907887	0.1910982144367641	0.2107005303670697	0.2600501312370903	8.249063544439833	0.3259154649776188	7.697638536547645	0.17812033087228926	0.2951507464983531	0.2166161414802755	0.18516200915177672	0.12495077199730392	1	0	0	0	1	1	0	1	1	1	0.16499493424662828	0.0698098920095238	0.13507435918227748	0.00612449430997733	0.2078917533153245	0.23890453280582363	0.023667593525688313	0.01703797326859834	0.13029019840888123	0.006204268927274485	0.35816748339442067	10.47919175654195	-5777.113594011435	0.16499493424662828	0.0	0.0	0.0	0.2078917533153245	0.23890453280582363	0.0	0.01703797326859834	0.13029019840888123	0.006204268927274485	-44.29242638218382
18885000	-5953.956377448125	-5836.750227481161	-117.2061499669639	0.34972165437841385	0.19499216020703045	0.2020992345092896	0.2531869509052689	9.707128463425493	0.47399460237686747	6.349629959116247	0.15740354253404387	0.32429341817073815	0.10907583345393063	0.3270089653409924	0.0822182405002934	1	1	0	0	1	1	1	1	1	0	0.24461893174836397	0.059572526755569274	0.28509655351910523	0.006115170875890724	0.02389127324841457	0.03561792468793412	0.19456419352954052	0.007835880476237067	0.06543405898484835	0.07725348617409356	0.66718454275937	11.146114302639548	-5792.814011019661	0.24461893174836397	0.059572526755569274	0.0	0.0	0.02389127324841457	0.03561792468793412	0.19456419352954052	0.007835880476237067	0.06543405898484835	0.0	-43.936216461500216
18900000	-5946.42511727717	-5830.02641393133	-116.39870334583948	0.33555779329267615	0.1938897875907253	0.22737739810681357	0.24317502100978786	8.088831650742803	0.31080847612556983	6.994579174686581	0.16856568588631277	0.20001078647450587	0.17271839381165913	0.21603139916863254	0.2426737346588882	1	1	1	1	1	1	1	1	1	1	0.08729160391896221	0.04883373332748241	0.03871235513787724	0.11683338814967945	0.3605510677019672	0.15144764884366155	0.007215282924853836	0.06870009344843205	0.11253889915901234	0.007875927388068991	0.14735556186214854	10.669569361792954	-5782.917587092443	0.08729160391896221	0.04883373332748241	0.03871235513787724	0.11683338814967945	0.3605510677019672	0.15144764884366155	0.007215282924853836	0.06870009344843205	0.11253889915901234	0.007875927388068991	-47.10882683888719
18915000	-5955.576582463182	-5836.718650803213	-118.85793165996881	0.3391500343671677	0.19805685698549585	0.22404502796066905	0.2387480806866703	8.686631503161676	0.416734294914607	6.8816308899007	0.2097344127841411	0.40710018276194326	0.14339451078718798	0.17665403699389237	0.06311685667283395	1	0	1	1	1	0	1	1	1	0	0.04845459043841478	0.052600845202595906	0.002718954144038971	0.16687527675027394	0.1296813502612172	0.2296739638888921	0.012579818210945127	0.2643919831350537	0.02308497280598871	0.06993824516257688	0.19291497205437944	11.201210038770885	-5786.85374667063	0.04845459043841478	0.0	0.002718954144038971	0.16687527675027394	0.1296813502612172	0.0	0.012579818210945127	0.2643919831350537	0.02308497280598871	0.0	-49.86490413258281
18930000	-5950.931035916206	-5832.743884415088	-118.18715150111773	0.34426709438086944	0.17511238147272964	0.21314225799153347	0.2674782661548703	8.405653179677708	0.49185658599966037	9.365754905732784	0.054270431675402284	0.1824214869706267	0.33840534951405793	0.24417146727250597	0.18073126456740576	1	1	0	1	1	1	0	0	1	0	0.22690859155470097	0.014739183355961005	0.18777060455978156	0.05012199357033154	0.19207063409653938	0.05853777103193188	0.02411865027880985	0.007897402042265134	0.2268982021610942	0.010936967348581725	0.5648684369844357	11.327316790979989	-5786.472526261237	0.22690859155470097	0.014739183355961005	0.0	0.05012199357033154	0.19207063409653938	0.05853777103193188	0.0	0.0	0.2268982021610942	0.0	-46.27135815385113
18945000	-5944.091221266589	-5829.023961576701	-115.06725968988802	0.3463718502024192	0.18743976129104273	0.21228419880717425	0.25390418969936657	8.728931300839868	0.40563747441940246	5.988104373411729	0.26559372303122036	0.3837491169050692	0.14378966930378706	0.15785317666271576	0.0490143140972063	1	1	1	1	1	1	1	1	1	1	0.14449780175372298	0.015526076882706935	0.060012521279567965	0.005961853446148711	0.319425697745864	0.12020989766355415	0.016420805379175424	0.1716523002388814	0.11420641222559355	0.032086633384782	0.2052620961652285	10.872954206678015	-5780.660393132164	0.14449780175372298	0.015526076882706935	0.060012521279567965	0.005961853446148711	0.319425697745864	0.12020989766355415	0.016420805379175424	0.1716523002388814	0.11420641222559355	0.032086633384782	-48.363568444537535
18960000	-5941.055027290649	-5823.174628046711	-117.88039924393814	0.3409520167860089	0.20113476992122878	0.211470515329357	0.24644269796340826	9.610972957142433	0.45861470274821275	7.438177343277944	0.11870059974353275	0.14957589357000622	0.1026456076215701	0.4514983304478739	0.17757956861701577	1	1	1	0	1	0	0	1	1	1	0.39028061740482045	0.0898587324534975	0.07102057035582056	0.08135113653380702	0.12752116123876434	0.0035136402780543002	0.1264718635159791	0.01721009780446607	0.08141862497714439	0.011353555437643457	0.27990737275251754	11.201650686407337	-5779.571951899012	0.39028061740482045	0.0898587324534975	0.07102057035582056	0.0	0.12752116123876434	0.0	0.0	0.01721009780446607	0.08141862497714439	0.011353555437643457	-43.60267614770005
