Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	gamma	Theta	pi_trait.1	pi_trait.2	pi_trait.3	pi_trait.4	pi_trait.5	I.1	I.2	I.3	I.4	I.5	I.6	I.7	I.8	I.9	I.10	R_trait.1	R_trait.2	R_trait.3	R_trait.4	R_trait.5	R_trait.6	R_trait.7	R_trait.8	R_trait.9	R_trait.10	mu_trait	psi.height	psi.treeLength	D.treeLikelihood	svs.relGeoRate_Fujian_Guangdong	svs.relGeoRate_Fujian_Guangxi	svs.relGeoRate_Fujian_HongKong	svs.relGeoRate_Fujian_Hunan	svs.relGeoRate_Guangdong_Guangxi	svs.relGeoRate_Guangdong_HongKong	svs.relGeoRate_Guangdong_Hunan	svs.relGeoRate_Guangxi_HongKong	svs.relGeoRate_Guangxi_Hunan	svs.relGeoRate_HongKong_Hunan	D_trait.treeLikelihood
2559000	-5947.787264329991	-5826.8019791915	-120.98528513849035	0.3366651740072607	0.20352991682214577	0.21250945686684927	0.24729545230374686	7.441034544835663	0.38820379922312215	6.879581383959686	0.13645751754756452	0.2660345760415555	0.3345452828243136	0.20748668659507546	0.055475936991490976	1	1	1	1	1	0	0	1	1	1	0.2503056466008816	0.1785847680901628	0.11543351460498076	0.07386475538462094	0.030396754351296705	0.012230219556439813	0.041462154222306105	0.02875056287097686	0.005716499124096913	0.2632551251942395	0.35736233032152237	10.70458642642419	75.69795285235993	-5777.899973226977	0.2503056466008816	0.1785847680901628	0.11543351460498076	0.07386475538462094	0.030396754351296705	0.0	0.0	0.02875056287097686	0.005716499124096913	0.2632551251942395	-48.902005964523404
2560500	-5956.021896581553	-5836.350267644664	-119.67162893688848	0.34024341432385685	0.19450306278935162	0.21795807058304736	0.24729545230374686	8.455937731427438	0.252838000439216	6.879581383959686	0.21502127810515162	0.2660345760415555	0.08381572777374237	0.32651233455245	0.10861608352710059	1	1	1	1	1	1	1	1	1	1	0.24779101189303865	0.1785847680901628	0.11205708266595947	0.0098205851996092	0.030396754351296705	0.02976227337562054	0.07182874342758007	0.011218509051796135	0.21790633415283767	0.0906339377921008	0.5145647384720099	10.82516780279955	75.05935514536642	-5789.485843943705	0.24779101189303865	0.1785847680901628	0.11205708266595947	0.0098205851996092	0.030396754351296705	0.02976227337562054	0.07182874342758007	0.011218509051796135	0.21790633415283767	0.0906339377921008	-46.86442370095904
2562000	-5955.981282173419	-5835.783420786525	-120.1978613868935	0.33488839631636724	0.1855600979048764	0.22330932467892903	0.25624218109983	10.653725683041012	0.2681177027183261	7.142450273076557	0.12010793043581192	0.17648511366932554	0.3155996868552916	0.13174803119870934	0.2560592378408617	1	1	1	1	1	1	1	1	1	1	0.12129221358585421	0.21770702531965358	0.09551382254383306	0.0098205851996092	0.07697114125226034	0.04906322482624636	0.07182874342758007	0.011218509051796135	0.30252518390203187	0.04405955089113715	0.49590852170400074	10.661012182708621	75.34498689044109	-5785.355392064973	0.12129221358585421	0.21770702531965358	0.09551382254383306	0.0098205851996092	0.07697114125226034	0.04906322482624636	0.07182874342758007	0.011218509051796135	0.30252518390203187	0.04405955089113715	-50.42802872155221
2563500	-5952.474278298009	-5831.853660392444	-120.62061790556528	0.3447824256566075	0.1864022417799248	0.22330932467892903	0.24550600788454133	9.636881461410786	0.39417688048196975	5.532794259903351	0.12010793043581192	0.17648511366932554	0.3155996868552916	0.13174803119870934	0.2560592378408617	1	1	0	0	1	1	0	0	1	0	0.26843768057065126	0.07599987356316122	0.060045980806539966	0.021438251020929895	0.07697114125226034	0.056597622151010066	0.128448275051397	0.17446734001707553	0.097601584724678	0.039992250842298696	0.27258406458388984	11.322269805254894	77.71169655542468	-5786.159229862338	0.26843768057065126	0.07599987356316122	0.0	0.0	0.07697114125226034	0.056597622151010066	0.0	0.0	0.097601584724678	0.0	-45.6944305301054
2565000	-5954.604786424416	-5831.689644908526	-122.9151415158892	0.33952169560041556	0.19521484991797428	0.21904792417547306	0.2462155303061397	8.426032846697318	0.49823742088091616	5.332586523900679	0.04744838374858598	0.16964531240906916	0.4312795483488371	0.13278949513255262	0.21883726036095527	1	1	1	0	1	1	1	1	1	1	0.12337293778697923	0.07599987356316122	0.060045980806539966	0.08891467290489329	0.12210544222779401	0.04434263564607297	0.14196831015030936	0.24411095771683392	0.05914693835511934	0.039992250842298696	0.3245559000886183	10.657326051190015	75.77402797269342	-5780.476990137372	0.12337293778697923	0.07599987356316122	0.060045980806539966	0.0	0.12210544222779401	0.04434263564607297	0.14196831015030936	0.24411095771683392	0.05914693835511934	0.039992250842298696	-51.212654771153694
2566500	-5948.391691053296	-5829.791997805638	-118.59969324765811	0.33933067801157424	0.19521484991797428	0.20915008187255207	0.2563043901979021	7.501819433299703	0.44608373743948687	6.980222618305077	0.30126261644034835	0.23579926037324558	0.10920422897218474	0.1876778873382453	0.1660560068759762	1	1	1	1	1	1	1	1	1	1	0.10491579311453586	0.07599987356316122	0.07850312547898333	0.13474315731598618	0.1011465802398705	0.03823806702039888	0.2182892126213018	0.16002758159190938	0.05914693835511934	0.028989670698735523	0.31930738258989877	10.705562170086726	75.84889612575535	-5783.353877301045	0.10491579311453586	0.07599987356316122	0.07850312547898333	0.13474315731598618	0.1011465802398705	0.03823806702039888	0.2182892126213018	0.16002758159190938	0.05914693835511934	0.028989670698735523	-46.43812050459272
2568000	-5948.49441682625	-5829.280018379213	-119.21439844703644	0.33956619309332453	0.19616595387394598	0.20819897791658037	0.2560688751161518	10.19236744263179	0.4071158527025774	5.3746045350260365	0.29002462433602555	0.2470372524775684	0.16615699269073692	0.181028772002296	0.11575235849337331	1	1	0	1	1	1	1	1	1	0	0.10491579311453586	0.07599987356316122	0.09358433737866423	0.10203172688093767	0.07550280888726607	0.03823806702039888	0.20514243801280038	0.16002758159190938	0.11750214014277229	0.02705523340755605	0.3157757073278803	10.390561823016295	74.22753555434359	-5783.596740838204	0.10491579311453586	0.07599987356316122	0.0	0.10203172688093767	0.07550280888726607	0.03823806702039888	0.20514243801280038	0.16002758159190938	0.11750214014277229	0.0	-45.68327754100902
2569500	-5947.337598930754	-5826.852737988422	-120.48486094233249	0.3520820627006877	0.19616595387394598	0.21644854326316534	0.23530344016220367	10.19236744263179	0.38079490251558185	7.133595951755663	0.20663622291294786	0.2470372524775684	0.16615699269073692	0.2644171734253737	0.11575235849337331	1	1	1	1	1	1	1	1	1	1	0.13781434580124083	0.07599987356316122	0.0474571709084673	0.10203172688093767	0.07550280888726607	0.005339514333693916	0.21006918474351555	0.16002758159190938	0.15870255988225404	0.02705523340755605	0.296604859645939	10.657386404241688	76.87274677355349	-5780.629854641022	0.13781434580124083	0.07599987356316122	0.0474571709084673	0.10203172688093767	0.07550280888726607	0.005339514333693916	0.21006918474351555	0.16002758159190938	0.15870255988225404	0.02705523340755605	-46.22288334739997
2571000	-5951.167267246852	-5831.059494906141	-120.107772340712	0.3502806452135185	0.19009428849437054	0.2135863591122617	0.24603870717985196	7.986996747302636	0.32246139384462624	6.348001569755915	0.1066909827808448	0.3603825674172966	0.15177308640051518	0.26540100490797025	0.11575235849337331	1	1	1	1	1	0	1	1	0	1	0.08652728571380451	0.1732700186743948	0.01381498479887678	0.19126699050599238	0.07550280888726607	0.005339514333693916	0.17860962160342642	0.09357129763262319	0.14913673570525232	0.03296074214467167	0.2998856288286207	11.14039713196208	75.94884821498505	-5786.083871603795	0.08652728571380451	0.1732700186743948	0.01381498479887678	0.19126699050599238	0.07550280888726607	0.0	0.17860962160342642	0.09357129763262319	0.0	0.03296074214467167	-44.9756233023457
2572500	-5947.941041551983	-5829.94015187887	-118.00088967311363	0.34751716614485867	0.1862292062252508	0.22597247156917882	0.24028115606071435	9.24832381471829	0.3488066437065677	5.504575109344297	0.1066909827808448	0.2866033634725821	0.15177308640051518	0.33918020885268474	0.11575235849337331	1	1	1	1	1	1	1	1	1	1	0.17685206320925	0.1732700186743948	0.01381498479887678	0.056946363762778646	0.16852098632195017	0.01744602407461472	0.13427838965321853	0.09357129763262319	0.0695653613979776	0.09573451047431765	0.32847382996855434	10.935459538378009	72.86641106370706	-5785.934680667334	0.17685206320925	0.1732700186743948	0.01381498479887678	0.056946363762778646	0.16852098632195017	0.01744602407461472	0.13427838965321853	0.09357129763262319	0.0695653613979776	0.09573451047431765	-44.00547121153597
2574000	-5954.448798375853	-5840.619477258363	-113.82932111748934	0.3456975368607139	0.20109716754498286	0.21472024814099408	0.23848504745331175	9.45438725414072	0.2825544661588046	6.51492890816524	0.17530526546205566	0.16083939873686182	0.24497010299840954	0.29362709262799197	0.1252581401746812	1	1	1	1	1	1	0	1	1	0	0.11429939774593738	0.19967802893936898	0.013401722202031074	0.056946363762778646	0.11481266520242639	0.01744602407461472	0.12169383682781824	0.10850340061732233	0.15748405015338665	0.09573451047431765	0.4762829816162562	10.71961462139119	69.77705383360318	-5793.4953181282835	0.11429939774593738	0.19967802893936898	0.013401722202031074	0.056946363762778646	0.11481266520242639	0.01744602407461472	0.0	0.10850340061732233	0.15748405015338665	0.0	-47.124159130079384
2575500	-5950.102509070962	-5833.793014953072	-116.30949411788973	0.3344505101820464	0.18545152009392635	0.22548606804671947	0.2546119016773104	7.641300102218368	0.4142457854919344	5.536742092372332	0.10597221125286484	0.16083939873686182	0.25295758128201495	0.29362709262799197	0.1866037161002666	1	0	0	0	1	1	0	0	1	0	0.15174534372686524	0.16773986351756515	0.013401722202031074	0.05916574958964548	0.11481266520242639	0.014930920688369403	0.15004865810047885	0.2660753054797768	0.009351979169670926	0.052727792323172734	0.5362684792342821	10.60155945674085	71.50487669022618	-5789.745532724676	0.15174534372686524	0.0	0.0	0.0	0.11481266520242639	0.014930920688369403	0.0	0.0	0.009351979169670926	0.0	-44.047482228395936
2577000	-5962.184981004575	-5841.79758940584	-120.38739159873538	0.3440457288591087	0.18860095230763277	0.22388468153831328	0.2434686372949479	9.387393279926739	0.605149345759445	5.122994025259292	0.06745627655515185	0.2604174994004506	0.2613076481111451	0.3237929604965748	0.08702561543667782	0	1	1	1	1	0	0	0	0	1	0.15174534372686524	0.2609516288173041	0.21382462424721296	0.06413796177320658	0.08097484725757507	0.014930920688369403	0.043448390157296124	0.10790651183932892	0.009351979169670926	0.052727792323172734	0.677219819213438	10.763610412767157	73.29215384683555	-5790.836775253985	0.0	0.2609516288173041	0.21382462424721296	0.06413796177320658	0.08097484725757507	0.0	0.0	0.0	0.0	0.052727792323172734	-50.96081415185431
2578500	-5951.44956153393	-5836.283604406744	-115.16595712718598	0.3416828119179158	0.189634382619686	0.21949013075880763	0.2491926747035933	9.387393279926739	0.3116782880053595	5.19149028125647	0.06745627655515185	0.23150485894966924	0.22472574394678163	0.2332690013956324	0.24304411915276505	1	1	0	1	1	1	1	1	1	0	0.15174534372686524	0.056818824158204356	0.4179574289063127	0.06413796177320658	0.06762056392011752	0.014930920688369403	0.05680267349475368	0.10790651183932892	0.01660177421440592	0.04547799727843774	0.40272115906736305	10.705150287854957	70.84606829732287	-5789.304340929009	0.15174534372686524	0.056818824158204356	0.0	0.06413796177320658	0.06762056392011752	0.014930920688369403	0.05680267349475368	0.10790651183932892	0.01660177421440592	0.0	-46.97926347773505
2580000	-5951.311126306634	-5830.936997724786	-120.37412858184746	0.3438355657415941	0.1909588822044196	0.2315473127100155	0.2336582393439735	9.313906090770544	0.357102967204705	6.778253845962081	0.06745627655515185	0.3217329803524518	0.19627771739173874	0.34351705418237083	0.07101597151828695	0	1	0	1	1	1	1	1	0	0	0.07098966389021709	0.392132253820228	0.042446286690715124	0.04957301507012196	0.06762056392011752	0.014930920688369403	0.1611813630607265	0.0451855584607685	0.029706697283652113	0.12623367711508587	0.5613264399920866	10.875710433475827	75.29229747690044	-5783.341806976523	0.0	0.392132253820228	0.0	0.04957301507012196	0.06762056392011752	0.014930920688369403	0.1611813630607265	0.0451855584607685	0.0	0.0	-47.59519074826282
2581500	-5944.77342636017	-5826.089811051087	-118.68361530908292	0.3344229863997789	0.18453018115717976	0.22794291672728312	0.25310391571576085	11.879049348110765	0.3963790494267553	5.756607905558869	0.1781092759847835	0.24043765616115104	0.2676056781656667	0.149225055950551	0.16462233373784793	1	1	1	1	1	1	1	0	1	0	0.12947040382282335	0.392132253820228	0.042446286690715124	0.04957301507012196	0.0476280161476489	0.014930920688369403	0.030867227658388195	0.0451855584607685	0.029706697283652113	0.21805962035728654	0.7465979860963242	10.512721642103655	72.69690633014984	-5778.993364745378	0.12947040382282335	0.392132253820228	0.042446286690715124	0.04957301507012196	0.0476280161476489	0.014930920688369403	0.030867227658388195	0.0	0.029706697283652113	0.0	-47.096446305708525
2583000	-5943.272771072055	-5824.367798025973	-118.90497304608174	0.3390963501557478	0.20190964885850918	0.21400131733780287	0.2449926836479428	8.372656285925665	0.3455743651858605	5.820049109571838	0.11574700392960861	0.24043765616115104	0.3284273269038803	0.149225055950551	0.16616295705480916	1	0	0	1	1	1	1	0	1	0	0.12947040382282335	0.06650621029183965	0.05072348017820416	0.060816875463107434	0.0476280161476489	0.014891508487507364	0.027432834193197805	0.3660082141677202	0.049188680595078124	0.18733377665287507	0.9832865139550262	10.445070876615146	74.25284919595205	-5777.247604409303	0.12947040382282335	0.0	0.0	0.060816875463107434	0.0476280161476489	0.014891508487507364	0.027432834193197805	0.0	0.049188680595078124	0.0	-47.1201936166702
2584500	-5949.1124859867605	-5828.540679973117	-120.57180601364288	0.34667579216511424	0.19620988822590296	0.20111475133645895	0.2559995682725265	8.940034088748597	0.3836483576958002	6.143699906211456	0.11574700392960861	0.24043765616115104	0.3284273269038803	0.149225055950551	0.16616295705480916	1	1	0	1	0	1	1	0	0	0	0.4101728793224809	0.06650621029183965	0.001016850389088629	0.060816875463107434	0.0476280161476489	0.007361191211687954	0.027432834193197805	0.1350123684571782	0.08769965727289424	0.15635311725087836	2.7641505512855526	10.154481805927407	73.78519592448846	-5780.051314100173	0.4101728793224809	0.06650621029183965	0.0	0.060816875463107434	0.0	0.007361191211687954	0.027432834193197805	0.0	0.0	0.0	-48.48936587294418
2586000	-5953.437990147084	-5829.916619322211	-123.52137082487299	0.3382243589780546	0.1909905906291395	0.22187871788581498	0.24890633250699362	8.940034088748597	0.3342790264406966	5.953907585896145	0.11574700392960861	0.24290083958370373	0.3284273269038803	0.1467618725279983	0.16616295705480916	1	0	0	0	1	1	1	0	0	0	0.50096191576433	0.06650621029183965	0.001016850389088629	0.060816875463107434	0.0476280161476489	0.007361191211687954	0.06914364687569448	0.04137783397733928	0.048834342628387366	0.15635311725087836	2.7622025829917174	11.264462531813237	77.16646106306074	-5783.375029248222	0.50096191576433	0.0	0.0	0.0	0.0476280161476489	0.007361191211687954	0.06914364687569448	0.0	0.0	0.0	-46.54159007398895
2587500	-5945.848368872993	-5827.04520457093	-118.80316430206315	0.33829140449731915	0.19816318579501296	0.2086733376861082	0.25487207202156237	10.308485925901115	0.3546345652160596	8.076444056990335	0.17450838945497904	0.2081269745936793	0.2454464478140512	0.22974275161782742	0.14217543651946318	1	1	1	1	1	0	1	1	1	0	0.50096191576433	0.028160093170805353	0.001016850389088629	0.1125355047901411	0.0859741332686832	0.09820087783935882	0.06914364687569448	0.04137783397733928	0.04164914307741499	0.0209800008471462	0.8906700766829322	10.869437221043198	72.77409279601338	-5783.247035910726	0.50096191576433	0.028160093170805353	0.001016850389088629	0.1125355047901411	0.0859741332686832	0.0	0.06914364687569448	0.04137783397733928	0.04164914307741499	0.0	-43.79816866020425
2589000	-5941.506113287783	-5824.014234042134	-117.4918792456485	0.35690632460226174	0.18560871959240888	0.21402690149722664	0.2434580543081055	8.941129544755238	0.3595857804860502	5.738877557300432	0.17450838945497904	0.2081269745936793	0.281875316355809	0.23205373227714687	0.10343558731838595	1	1	1	1	1	1	1	1	1	1	0.17159329549419622	0.1274504245471281	0.07006108649157516	0.021917918304138445	0.1894833963015683	0.030147281070352805	0.1170584507225961	0.04137783397733928	0.16798924946112384	0.06292106362998386	0.31267586228862504	10.90175745825893	74.33182083940446	-5779.315738966406	0.17159329549419622	0.1274504245471281	0.07006108649157516	0.021917918304138445	0.1894833963015683	0.030147281070352805	0.1170584507225961	0.04137783397733928	0.16798924946112384	0.06292106362998386	-44.698495075728665
2590500	-5950.912433459841	-5827.915956277235	-122.99647718260636	0.33220174538368696	0.19719298583003922	0.21934291793234376	0.25126235085393284	8.941129544755238	0.3180772169383783	5.5235705893793705	0.23047096879953244	0.4109467224590739	0.13620595976584973	0.17459209416888594	0.047784254806658086	1	1	1	0	1	0	0	1	1	0	0.17159329549419622	0.0979716978332181	0.06013068041415469	0.07154814262199918	0.16022931333412113	0.030147281070352805	0.037749513020722464	0.04137783397733928	0.16798924946112384	0.1612629927727744	0.35941411780733185	10.932948883444514	76.58360716810407	-5781.098115087775	0.17159329549419622	0.0979716978332181	0.06013068041415469	0.0	0.16022931333412113	0.0	0.0	0.04137783397733928	0.16798924946112384	0.0	-46.817841189459955
2592000	-5950.10560810856	-5825.406870789488	-124.69873731907259	0.33632554942551707	0.1983212176993037	0.22428460723449092	0.24106862564069112	8.941129544755238	0.3144965033156271	9.93919928264108	0.19576670818783212	0.2660868509624398	0.22863155095419121	0.2617306350888789	0.047784254806658086	1	1	1	1	1	1	1	1	1	1	0.027697863796984117	0.07100900227608849	0.01277703660721196	0.07154814262199918	0.16022931333412113	0.030147281070352805	0.2948438379832493	0.14784158077086265	0.14567315567176287	0.038232785867369584	0.31948441723135984	10.868781726341536	76.90090425032228	-5778.428049737238	0.027697863796984117	0.07100900227608849	0.01277703660721196	0.07154814262199918	0.16022931333412113	0.030147281070352805	0.2948438379832493	0.14784158077086265	0.14567315567176287	0.038232785867369584	-46.978821052249714
2593500	-5951.698728586264	-5832.044136043442	-119.65459254282169	0.34631871664755676	0.1983212176993037	0.21429144001245126	0.24106862564069112	9.081161506654615	0.3144965033156271	7.1306317794842125	0.18565623315796131	0.26926095435212366	0.09885434737535723	0.15503249446377612	0.2911959706507818	1	0	0	0	1	0	0	1	1	1	0.07563829130348772	0.13531162075293568	0.01277703660721196	0.15755401096053492	0.14071473357717276	0.04294072683423315	0.27342883663622986	0.09790216775591029	0.025499789704916228	0.038232785867369584	0.3862969660704967	10.963832128406937	76.31593125409371	-5782.834585843002	0.07563829130348772	0.0	0.0	0.0	0.14071473357717276	0.0	0.0	0.09790216775591029	0.025499789704916228	0.038232785867369584	-49.20955020044008
2595000	-5949.341796932351	-5829.977881493523	-119.36391543882809	0.3319006527879831	0.20001779821080004	0.21634868409727248	0.2517328649039472	9.376982501256995	0.30772109728782304	6.528035816206423	0.09513843151712248	0.26194465848550996	0.1442993756321052	0.23899951910385706	0.2596180152614053	1	0	1	1	1	0	1	1	1	1	0.10159036518620954	0.1295737455794556	0.039879949548677664	0.16967952331467817	0.12258837930984914	0.21576484179043642	0.1006047216800266	0.03850615842484629	0.04357952929845315	0.038232785867369584	0.41693100938959365	11.081042106374209	76.00371552788799	-5783.616890176021	0.10159036518620954	0.0	0.039879949548677664	0.16967952331467817	0.12258837930984914	0.0	0.1006047216800266	0.03850615842484629	0.04357952929845315	0.038232785867369584	-46.36099131750167
2596500	-5948.318998271627	-5826.750307942946	-121.56869032868028	0.3376765359056333	0.18968592525537892	0.21640495909881508	0.2562325797401755	11.227391664372684	0.33155126997520473	8.286778948642503	0.26578745681928184	0.15708630879990387	0.2510772883017362	0.2159951533912371	0.11005379268784099	1	1	1	0	1	1	1	1	1	1	0.14349828510109308	0.1295737455794556	0.039879949548677664	0.20129742299542358	0.1390405662587564	0.0765315889003476	0.1006047216800266	0.052792830162469315	0.07854810390638275	0.038232785867369584	0.23985792925990684	11.411212129136977	78.49854903366757	-5780.233259895481	0.14349828510109308	0.1295737455794556	0.039879949548677664	0.0	0.1390405662587564	0.0765315889003476	0.1006047216800266	0.052792830162469315	0.07854810390638275	0.038232785867369584	-46.51704804746514
2598000	-5949.12141046167	-5826.876779207535	-122.24463125413553	0.33915391112066184	0.19625182381762432	0.22471974023611008	0.2398745248256065	9.408681562328987	0.33120292332172957	6.340701914525294	0.29511779112299513	0.1491612421282169	0.2510772883017362	0.19458988575921077	0.11005379268784099	1	1	1	1	1	1	1	1	1	1	0.02019448503150345	0.1153912443454494	0.039879949548677664	0.1387878149128605	0.13095241167973842	0.13726373586877247	0.1349625945831966	0.14673141305569476	0.09733228036202884	0.038504070612080055	0.31711082058062456	11.548373268199931	80.79885694003431	-5777.435478598996	0.02019448503150345	0.1153912443454494	0.039879949548677664	0.1387878149128605	0.13095241167973842	0.13726373586877247	0.1349625945831966	0.14673141305569476	0.09733228036202884	0.038504070612080055	-49.44130060853894
2599500	-5955.826030342252	-5835.472655493524	-120.3533748487276	0.3515138421594577	0.18743168190155024	0.2190387877274014	0.24201568821159344	7.852994369502292	0.37131767900407864	6.757918403121998	0.29511779112299513	0.1491612421282169	0.17548542279871773	0.2701817512622292	0.11005379268784099	0	0	0	1	0	0	1	0	1	1	0.02019448503150345	0.16323915325441385	0.039879949548677664	0.03028524884571776	0.0823642833210636	0.13726373586877247	0.1349625945831966	0.2552339791228375	0.09733228036202884	0.03924429006179043	0.5308752787453634	11.141312939374027	78.35301705345869	-5786.411640104834	0.0	0.0	0.0	0.03028524884571776	0.0	0.0	0.1349625945831966	0.0	0.09733228036202884	0.03924429006179043	-49.061015388689945
2601000	-5949.4278126708905	-5833.024864122055	-116.40294854883568	0.3507608120075216	0.18743168190155024	0.2190387877274014	0.2427687183635295	8.530886253193149	0.31194350804579324	6.410248040432619	0.25246253191441637	0.2115414890466435	0.17548542279871773	0.20780150434380262	0.15270905189641976	1	0	0	1	1	0	1	0	1	1	0.05532613456205766	0.17012286071201463	0.031259497905640705	0.03028524884571776	0.029518906231545065	0.2551636486106695	0.11918537215272848	0.1990729584433264	0.07082108247451159	0.03924429006179043	0.36944043071698207	10.951390263403201	74.81814773526767	-5784.438846319648	0.05532613456205766	0.0	0.0	0.03028524884571776	0.029518906231545065	0.0	0.11918537215272848	0.0	0.07082108247451159	0.03924429006179043	-48.58601780240667
2602500	-5956.15517603875	-5837.809006980305	-118.34616905844535	0.3323596983653474	0.1966323838875269	0.22543776262289122	0.24557015512423722	9.598701055957486	0.30352163523555936	6.779348152256151	0.18365823301195483	0.16930045472545416	0.2201486188758589	0.20780150434380262	0.21909118904292949	1	0	0	1	1	0	0	0	1	1	0.05755700780458299	0.17012286071201463	0.016073015230880366	0.03028524884571776	0.029518906231545065	0.23348294568030017	0.15835782083579727	0.23274025463307832	0.0561912659972367	0.015670674028848905	0.7841083152258793	11.52092110982371	77.50842868319154	-5790.511632057701	0.05755700780458299	0.0	0.0	0.03028524884571776	0.029518906231545065	0.0	0.0	0.0	0.0561912659972367	0.015670674028848905	-47.297374922603865
2604000	-5948.358996846454	-5827.821750499952	-120.53724634650175	0.34372383937507883	0.19183618095274044	0.21886982454794626	0.24557015512423722	8.675833083780695	0.3871717524886502	6.428008013158191	0.30813249774955753	0.16930045472545416	0.15095666250131912	0.2769934607183424	0.09461692430532681	1	0	1	0	0	0	1	0	1	0	0.08499864639195445	0.07837509067897996	0.016073015230880366	0.03028524884571776	0.029518906231545065	0.39060467924059267	0.15835782083579727	0.10952814626772345	0.0561912659972367	0.04606718027957451	1.6894051240567025	10.932888064312635	77.00790124713015	-5777.507946496774	0.08499864639195445	0.0	0.016073015230880366	0.0	0.0	0.0	0.15835782083579727	0.0	0.0561912659972367	0.0	-50.313804003178156
2605500	-5954.244343374409	-5832.441096764656	-121.80324660975309	0.3343008781271359	0.18649268084743054	0.22771967596776732	0.25148676505766904	7.660992133036908	0.3871717524886502	6.669087818139141	0.061411530080480004	0.2866426850689392	0.28664389766589216	0.269904094323497	0.09539779286119167	1	1	1	0	0	0	1	0	0	1	0.08499864639195445	0.08211821917398972	0.01232988673587061	0.12876707844983137	0.06382031170527852	0.1606836325019209	0.2755879001297009	0.12373728410837796	0.0561912659972367	0.011765774805841053	0.5972043673783659	10.75059537775162	77.96582846935178	-5781.20534347736	0.08499864639195445	0.08211821917398972	0.01232988673587061	0.0	0.0	0.0	0.2755879001297009	0.0	0.0	0.011765774805841053	-51.235753287296944
2607000	-5958.009208032612	-5834.04801786705	-123.96119016556214	0.3369132099415232	0.19240107771074455	0.2255167083408901	0.24516900400684496	8.080583674074417	0.3682099404658039	7.331902198151281	0.23407953500942494	0.23052609822205336	0.23484546833358683	0.17488969582250463	0.12565920261243024	1	1	1	1	0	0	1	0	0	0	0.08499864639195445	0.025858899087756557	0.01232988673587061	0.23664189646909423	0.016770919832772097	0.1606836325019209	0.1179021304413001	0.033607781407296866	0.053618018724379074	0.2575881884076573	3.454876656569664	10.864913496537666	80.56499786304593	-5784.383931238758	0.08499864639195445	0.025858899087756557	0.01232988673587061	0.23664189646909423	0.0	0.0	0.1179021304413001	0.0	0.0	0.0	-49.66408662829102
2608500	-5966.405433043387	-5841.405441813719	-124.99999122966842	0.3495745435567458	0.19240107771074455	0.21285537472566754	0.24516900400684496	9.600324610931054	0.31520168703054585	8.45084416007912	0.23892781087759885	0.23052609822205336	0.22999719246541292	0.17488969582250463	0.12565920261243024	1	1	1	1	0	0	0	0	0	0	0.053088871312288594	0.44045887448454213	0.01232988673587061	0.01158276541078418	0.048680694912437955	0.0774609265055635	0.011583992099182039	0.033607781407296866	0.053618018724379074	0.2575881884076573	1.2066660298819571	11.20724456091109	82.59692470921524	-5789.617718887053	0.053088871312288594	0.44045887448454213	0.01232988673587061	0.01158276541078418	0.0	0.0	0.0	0.0	0.0	0.0	-51.78772292666624
2610000	-5969.95554421728	-5841.54846947524	-128.40707474203924	0.3495745435567458	0.18881806502912973	0.21377853978885597	0.24782885162527135	10.410187814405317	0.39967736255166797	12.619469274712348	0.16561308471837105	0.31727411937644645	0.2239173638069312	0.15330051083063306	0.1398949212676182	1	1	1	1	0	0	1	1	1	0	0.09082267887784601	0.0746851264645998	0.01232988673587061	0.01158276541078418	0.012690129137971518	0.0774609265055635	0.02762708699707006	0.033607781407296866	0.4136403163766541	0.24555330208634565	1.4520330649788973	11.110465225488772	76.76967426219058	-5793.136741689902	0.09082267887784601	0.0746851264645998	0.01232988673587061	0.01158276541078418	0.0	0.0	0.02762708699707006	0.033607781407296866	0.4136403163766541	0.0	-48.41172778533882
2611500	-5968.965972970921	-5840.587066609313	-128.37890636160813	0.3493912713347406	0.19821107903276894	0.20684079016499476	0.24555685946749856	9.769088063455007	0.25083938258139626	9.763820620621654	0.10338416147462612	0.32601483499957373	0.2788940919257438	0.12659037120366287	0.1651165403963934	1	1	0	1	1	0	1	1	0	0	0.4348750731023075	0.08254202721677378	0.03582932695812159	0.03203702806826837	0.012690129137971518	0.0707640678590053	0.041001474790905074	0.010108341185045885	0.12627586680299352	0.15387666487860968	0.7825182921423913	11.762839109120952	85.67377581127573	-5792.522397926295	0.4348750731023075	0.08254202721677378	0.0	0.03203702806826837	0.012690129137971518	0.0	0.041001474790905074	0.010108341185045885	0.0	0.0	-48.064668683018446
2613000	-5953.093401592892	-5824.238398354528	-128.85500323836416	0.3299543694466751	0.19821107903276894	0.20866475460268227	0.2631697969178765	8.117445671645656	0.3489319720491312	9.623244843785873	0.18991949676946873	0.14198642624516894	0.2490362591820638	0.2839482198312664	0.1351095979720321	1	1	1	1	1	1	0	1	0	0	0.10092397808792158	0.02862778809003692	0.024610546727369592	0.03203702806826837	0.14042856869120363	0.009642342003830122	0.041001474790905074	0.010108341185045885	0.5190365572760557	0.09358337507936537	0.8490686384342081	11.04775882347975	84.23914644234559	-5775.432016262982	0.10092397808792158	0.02862778809003692	0.024610546727369592	0.03203702806826837	0.14042856869120363	0.009642342003830122	0.0	0.010108341185045885	0.0	0.0	-48.80638209154612
