Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
317500	-6077.62178324858	-5481.053565782436	-596.5682174661446	0.4548135198792451	0.2827608949432944	0.08833257422069644	0.1740930109567645	0.3697720738743238	0.34763825701270934	0.10813666244831131	0.17445300666465566	0.30995902143179055	0.3962047694660776	0.07953619162946181	0.21430001747267	7.12059596017325	11.059799015938763	11.030019078086996	0.6210792477842381	0.941397975910745	1.4357183917706566	0.0023346124845025806	31.04445349076196	55.58137916005025	548.3390348833171	-1436.7678647158496	-1781.23392519028	-2263.0517758763062
318000	-6078.16838159441	-5479.352029762709	-598.8163518317003	0.4548135198792451	0.2827608949432944	0.08833257422069644	0.1740930109567645	0.3697720738743238	0.34763825701270934	0.10813666244831131	0.17445300666465566	0.30995902143179055	0.3962047694660776	0.07953619162946181	0.21430001747267	7.12059596017325	11.133047983276764	11.030019078086996	0.6467036791014652	0.9158955656950285	1.4357183917706566	0.0023217644838775925	30.442897283729277	55.794868710840994	551.5646395988878	-1434.6261563322332	-1779.750420963992	-2264.9754524664836
318500	-6078.993596214026	-5480.220117090658	-598.7734791233681	0.4548135198792451	0.2827608949432944	0.08833257422069644	0.1740930109567645	0.3697720738743238	0.34763825701270934	0.10531073000620264	0.17727893910676432	0.3015767830206316	0.4045870078772365	0.07953619162946181	0.21430001747267	8.898162205542128	11.362299985767068	11.030019078086996	0.6467036791014652	0.9158955656950285	1.4357183917706566	0.0023079743162294146	36.7769725164114	55.70490100528457	551.8872752851711	-1434.975149021018	-1780.5029820386005	-2264.7419860310392
319000	-6079.526840290225	-5482.962702605956	-596.5641376842683	0.4548135198792451	0.2827608949432944	0.10853080311642216	0.15389478206103877	0.3697720738743238	0.34763825701270934	0.10531073000620264	0.17727893910676432	0.3015767830206316	0.4045870078772365	0.07953619162946181	0.21430001747267	5.607994826359158	11.362299985767068	11.030019078086996	0.6578391960640455	0.9158955656950285	1.4246359010793268	0.0023040770148368777	36.7769725164114	55.76647019577487	551.2391728957442	-1437.3050662259468	-1775.4053212864962	-2270.2523150935126
319500	-6083.176049654907	-5486.598662752814	-596.5773869020928	0.4548135198792451	0.2694684307381472	0.11741535199561097	0.15830269738699718	0.3697720738743238	0.34763825701270934	0.10531073000620264	0.17727893910676432	0.3015767830206316	0.4045870078772365	0.07953619162946181	0.21430001747267	5.607994826359158	10.047100082349374	11.030019078086996	0.6621543653335261	0.8847157996046251	1.4515210463253423	0.002332954683689867	36.7769725164114	56.64497308565003	554.6295627619099	-1441.4100803895585	-1777.818640189396	-2267.369942173859
320000	-6080.377396492904	-5481.843044444036	-598.5343520488678	0.4548135198792451	0.26412465773028854	0.11741535199561097	0.16364647039485586	0.33795726839152274	0.34763825701270934	0.10531073000620264	0.2090937445895654	0.3015767830206316	0.4045870078772365	0.07953619162946181	0.21430001747267	6.408045474502598	10.828704063412696	11.030019078086996	0.6996281106034251	0.8847157996046251	1.4142257474614905	0.002275675642660544	36.7769725164114	56.72926222244404	556.7408581819235	-1439.389135631265	-1776.9106780213942	-2265.543230791377
320500	-6076.44395601281	-5473.728902465311	-602.7150535474993	0.48099331571918347	0.23794486189035022	0.11741535199561097	0.16364647039485586	0.33795726839152274	0.39652724243967147	0.10531073000620264	0.16020475916260324	0.3015767830206316	0.4045870078772365	0.07953619162946181	0.21430001747267	7.536642289894326	10.330979696545523	11.030019078086996	0.7148346449628641	0.8695816773135644	1.4142257474614905	0.0022712120563836624	36.7769725164114	56.759606662457664	564.1969884187899	-1434.899338381532	-1771.36515531063	-2267.464408773149
321000	-6072.705485192965	-5469.288604134858	-603.416881058107	0.48099331571918347	0.23794486189035022	0.11741535199561097	0.16364647039485586	0.33795726839152274	0.39652724243967147	0.10531073000620264	0.16020475916260324	0.3015767830206316	0.4045870078772365	0.07953619162946181	0.21430001747267	7.556327934070795	10.330979696545523	11.030019078086996	0.6778329211656793	0.942342580409079	1.3782903694784123	0.002267284044872719	36.7769725164114	57.04503432135874	568.3111221475609	-1432.482750306716	-1770.7618028801055	-2266.044050948037
321500	-6071.183638387296	-5472.067484756461	-599.1161536308341	0.48099331571918347	0.27097725812899	0.08438295575697118	0.16364647039485586	0.33795726839152274	0.39652724243967147	0.10531073000620264	0.16020475916260324	0.3015767830206316	0.38213450664782994	0.10198869285886838	0.21430001747267	7.556327934070795	10.330979696545523	11.030019078086996	0.6778329211656793	0.942342580409079	1.3782903694784123	0.0023005254135247954	36.7769725164114	54.43539692067602	552.7790657368563	-1430.668385475844	-1775.9505127066466	-2265.448586573971
322000	-6071.6735277719545	-5478.131331399759	-593.5421963721958	0.48099331571918347	0.2540056346809601	0.10135457920500107	0.16364647039485586	0.3096645589574373	0.39652724243967147	0.09976104731987563	0.1940471512830157	0.3015767830206316	0.38213450664782994	0.10198869285886838	0.21430001747267	7.556327934070795	8.13842916296746	11.030019078086996	0.6778329211656793	0.942342580409079	1.3782903694784123	0.0023042671162217905	36.7769725164114	54.347961387307926	545.3003348577083	-1431.6252503215549	-1773.1121506646984	-2273.393930413505
322500	-6083.229793138659	-5486.300918772049	-596.9288743666103	0.48099331571918347	0.2540056346809601	0.10161837215140665	0.16338267744845028	0.2929771747618	0.39652724243967147	0.09976104731987563	0.21073453547865298	0.29904533374885545	0.3412673858076966	0.10198869285886838	0.2576985875845795	7.556327934070795	6.91301106095524	11.030019078086996	0.5509103559132391	0.9639784368871148	1.482972685084948	0.002237027638013849	36.7769725164114	54.688497745498616	556.6734163484906	-1436.2193353367006	-1779.0501527341657	-2271.0314307011827
323000	-6074.981473645539	-5482.796126219673	-592.185347425866	0.48099331571918347	0.2540056346809601	0.10161837215140665	0.16338267744845028	0.2932803404382771	0.4024645694265365	0.10973582486191134	0.19451926527327515	0.3440544070476432	0.36979561630748053	0.10198869285886838	0.18416128378600782	7.556327934070795	6.91301106095524	9.615231124023524	0.6898238777191973	0.9639784368871148	1.3447206562399707	0.0023329323416713442	36.7769725164114	54.64739737175163	548.6882427996661	-1439.8125080509287	-1778.581216828954	-2264.4024013397907
323500	-6079.69178914531	-5488.9315324038525	-590.7602567414576	0.48099331571918347	0.2540056346809601	0.10161837215140665	0.16338267744845028	0.2932803404382771	0.4024645694265365	0.10973582486191134	0.19451926527327515	0.3440544070476432	0.36979561630748053	0.10198869285886838	0.18416128378600782	7.556327934070795	9.011106261000284	9.615231124023524	0.6083653269306185	1.0450490898147955	1.3447206562399707	0.0023179104419764115	36.7769725164114	54.3899669303096	542.9042276964122	-1441.1519906227948	-1780.68283650156	-2267.096705279498
324000	-6065.0014638191615	-5474.345711973032	-590.6557518461293	0.48099331571918347	0.2540056346809601	0.10161837215140665	0.16338267744845028	0.2932803404382771	0.39407739824726296	0.10973582486191134	0.20290643645254872	0.3288063317736083	0.36979561630748053	0.10198869285886838	0.1994093590600427	6.5773711594330395	9.011106261000284	9.615231124023524	0.6896965853098287	0.964105123142153	1.3447206562399707	0.002316967610065624	35.96511059430797	54.36432805285296	541.556459889355	-1433.9908446818058	-1783.5177867714108	-2256.837080519815
324500	-6069.041718275494	-5480.039312069039	-589.0024062064554	0.48099331571918347	0.2540056346809601	0.10161837215140665	0.16338267744845028	0.2932803404382771	0.39407739824726296	0.10973582486191134	0.20290643645254872	0.3288063317736083	0.36979561630748053	0.10198869285886838	0.1994093590600427	6.5773711594330395	9.011106261000284	9.615231124023524	0.6896965853098287	0.964105123142153	1.3447206562399707	0.002330680391948792	37.704014409087044	54.27577297176197	534.1757740587441	-1436.0835117830832	-1783.2501452956903	-2260.7056549902654
325000	-6073.841880479737	-5483.331136015384	-590.5107444643526	0.48099331571918347	0.2540056346809601	0.10161837215140665	0.16338267744845028	0.2932803404382771	0.39407739824726296	0.10973582486191134	0.20290643645254872	0.35562512734578605	0.36979561630748053	0.07516989728669063	0.1994093590600427	8.50767760907202	9.011106261000284	9.615231124023524	0.6566070766633098	0.964105123142153	1.3776525957976966	0.0023338067448312023	28.70354587517792	54.20306548659803	534.908287296331	-1435.733120617982	-1775.6207525538875	-2271.977262843515
325500	-6074.943357006162	-5483.490625054637	-591.4527319515244	0.48267192547018656	0.2540056346809601	0.10161837215140665	0.1617040676974472	0.2932803404382771	0.39407739824726296	0.10973582486191134	0.20290643645254872	0.35562512734578605	0.36979561630748053	0.07516989728669063	0.1994093590600427	8.50767760907202	9.011106261000284	9.615231124023524	0.6661079804411534	0.964105123142153	1.368196934418795	0.002319627841681988	37.3878633142302	54.08874906683693	541.6796328773669	-1436.9509928635794	-1775.8349355653145	-2270.7046966257435
326000	-6079.238637556957	-5491.391749829465	-587.8468877274921	0.48267192547018656	0.2540056346809601	0.10161837215140665	0.1617040676974472	0.3080331613000688	0.39407739824726296	0.10973582486191134	0.18815361559075702	0.3623092072715043	0.36335719382132425	0.07516989728669063	0.19916370162048078	8.50767760907202	9.011106261000284	9.615231124023524	0.6661079804411534	0.964105123142153	1.368196934418795	0.002319627841681988	37.47024712672173	53.919857714161914	533.1811720234416	-1435.852175607593	-1783.3386731212781	-2272.200901100594
326500	-6075.312075893935	-5485.625643457795	-589.6864324361395	0.48267192547018656	0.2540056346809601	0.10161837215140665	0.1617040676974472	0.3080331613000688	0.39407739824726296	0.10973582486191134	0.18815361559075702	0.32060405309985174	0.4050623479929768	0.07516989728669063	0.19916370162048078	7.976741001349003	9.011106261000284	9.615231124023524	0.6661079804411534	0.964105123142153	1.368196934418795	0.0023811155988000578	37.47024712672173	53.950979621178504	536.3030013200105	-1434.2785840391728	-1783.8816207081359	-2267.465438710487
327000	-6080.4907542029605	-5492.452023921633	-588.0387302813278	0.49259507512841605	0.2540056346809601	0.09948374241578457	0.15391554777483982	0.31451729999577943	0.3875932595515523	0.10973582486191134	0.18815361559075702	0.32060405309985174	0.4050623479929768	0.07516989728669063	0.19916370162048078	7.976741001349003	9.011106261000284	9.615231124023524	0.692884656654642	0.9405788450634787	1.3650740442659497	0.002227684628447022	37.47024712672173	54.7532601172449	538.2238145751851	-1438.0630075927597	-1786.2274806639728	-2268.1615356649004
327500	-6068.590723668165	-5477.82000527421	-590.7707183939543	0.49259507512841605	0.2540056346809601	0.09948374241578457	0.15391554777483982	0.31451729999577943	0.3875932595515523	0.10973582486191134	0.18815361559075702	0.32060405309985174	0.4050623479929768	0.07516989728669063	0.19916370162048078	7.976741001349003	9.011106261000284	10.072020101624052	0.6280833733923781	0.9405788450634787	1.4295667499888696	0.0022181040690496855	37.47024712672173	54.94785502416206	545.2882127915701	-1438.3024983178052	-1780.4822208665705	-2259.0352860898342
328000	-6068.092758251243	-5471.6646892704175	-596.4280689808253	0.457400895190015	0.2540056346809601	0.09948374241578457	0.1891097277132409	0.31451729999577943	0.44580688564966947	0.0756280420096837	0.16404777234486756	0.32060405309985174	0.4050623479929768	0.07516989728669063	0.19916370162048078	7.976741001349003	9.011106261000284	10.072020101624052	0.6280833733923781	0.9564711538475128	1.4136744412048354	0.0023747664922815987	37.47024712672173	55.12837038093278	554.8771224662171	-1433.9676511329203	-1782.43726556251	-2255.259772574987
328500	-6060.670134868398	-5465.086171477743	-595.5839633906555	0.457400895190015	0.2540056346809601	0.09948374241578457	0.1891097277132409	0.31451729999577943	0.4544399809051031	0.0756280420096837	0.15541467708943385	0.32060405309985174	0.4050623479929768	0.07516989728669063	0.19916370162048078	7.976741001349003	9.011106261000284	10.072020101624052	0.735871724187887	0.8743476273566789	1.3885228947610915	0.0023719268985977785	37.47024712672173	54.71209911489052	549.1337728046663	-1434.5060857592885	-1778.742890468022	-2251.8371952504326
329000	-6066.83276171639	-5467.071144485583	-599.7616172308072	0.457400895190015	0.25193879173136885	0.09948374241578457	0.1911765706628321	0.31401819724701624	0.432227386356017	0.09833973930753305	0.15541467708943385	0.3155007143964116	0.41016568669641695	0.07516989728669063	0.19916370162048078	7.976741001349003	13.989741085872145	10.072020101624052	0.735871724187887	0.8743476273566789	1.3885228947610915	0.0022352055224828834	31.897927908324153	54.679171739008474	550.7385585501329	-1434.894030190312	-1772.2949351654922	-2259.8821791297787
329500	-6064.5796633275795	-5465.009011015089	-599.5706523124907	0.457400895190015	0.2414131554503989	0.1100093786967545	0.1911765706628321	0.31401819724701624	0.432227386356017	0.09833973930753305	0.15541467708943385	0.3155007143964116	0.41016568669641695	0.07516989728669063	0.19916370162048078	7.976741001349003	9.191848750765166	10.072020101624052	0.735871724187887	0.8743476273566789	1.3885228947610915	0.0023347778997527212	37.849329343256436	55.16493377172494	556.0978784908056	-1433.8316878089145	-1770.4609052531334	-2260.7164179530405
330000	-6075.713266832128	-5479.912900523073	-595.8003663090552	0.457400895190015	0.23625688517408078	0.1100093786967545	0.1963328409391502	0.31401819724701624	0.44069992435742816	0.08986720130612186	0.15541467708943385	0.3108632825363837	0.41480311855644486	0.07516989728669063	0.19916370162048078	6.9925477367558635	9.191848750765166	10.072020101624052	0.735871724187887	0.8743476273566789	1.3885228947610915	0.0023347778997527212	37.849329343256436	55.348970108763474	554.6826603204922	-1438.7895669442062	-1777.2979061695037	-2263.8254274093642
330500	-6077.336332945093	-5476.822314246779	-600.5140186983148	0.445237115341582	0.23625688517408078	0.1100093786967545	0.2084966207875832	0.31401819724701624	0.44069992435742816	0.08986720130612186	0.15541467708943385	0.3060268228351796	0.41480311855644486	0.07516989728669063	0.20400016132168483	6.9925477367558635	9.191848750765166	13.33691012074224	0.735871724187887	0.8743476273566789	1.3885228947610915	0.002321084454270509	37.849329343256436	55.65566211854985	564.7906113419685	-1439.4705458608516	-1776.572141603283	-2260.779626782644
331000	-6073.776067878808	-5472.707178365361	-601.0688895134472	0.445237115341582	0.2176761824526487	0.1100093786967545	0.22707732350901527	0.3394150715095109	0.4153030500949335	0.08986720130612186	0.15541467708943385	0.3060268228351796	0.41480311855644486	0.07516989728669063	0.20400016132168483	6.9925477367558635	9.191848750765166	13.33691012074224	0.6536172564786455	0.9562104071244478	1.3885228947610915	0.0023270932612541183	37.849329343256436	55.69464556551687	564.9672433706032	-1439.6178343442064	-1775.6182163567717	-2257.471127664383
331500	-6071.3252415553625	-5468.430431422476	-602.8948101328857	0.486473176513304	0.2176761824526487	0.1100093786967545	0.18584126233729323	0.3394150715095109	0.4153030500949335	0.08986720130612186	0.15541467708943385	0.3060268228351796	0.41480311855644486	0.07516989728669063	0.20400016132168483	6.9925477367558635	9.191848750765166	13.675835204134595	0.6536172564786455	0.9003349029948224	1.444398398890717	0.002165640301214893	34.06020657080578	55.69464556551687	564.2958698122839	-1433.8877920674277	-1776.115251946176	-2258.427387408873
332000	-6074.161811517194	-5478.015265139146	-596.146546378048	0.486473176513304	0.2176761824526487	0.1100093786967545	0.18584126233729323	0.3394150715095109	0.4155931432335872	0.08986720130612186	0.15512458395078016	0.3024128977364648	0.4184170436551597	0.07516989728669063	0.20400016132168483	6.9925477367558635	9.43164622087575	13.675835204134595	0.6332813743515955	0.9205739475879342	1.444398398890717	0.002194311461298875	38.30443245233415	55.17787214369394	548.4714175140764	-1438.844852102703	-1776.2925523138474	-2262.877860722596
332500	-6076.617522646681	-5482.298562239456	-594.3189604072253	0.49810274743994987	0.2176761824526487	0.1100093786967545	0.17421169141064738	0.33712449495794783	0.40759001690132207	0.08986720130612186	0.16541828683460838	0.3024128977364648	0.4184170436551597	0.07516989728669063	0.20400016132168483	6.5605346487007985	10.817607313677172	9.08802979339269	0.6332813743515955	0.9205739475879342	1.444398398890717	0.002209978602079262	34.11456083251584	55.14318425929153	549.362574608538	-1441.791128042719	-1776.0551473316618	-2264.452286865075
333000	-6079.53681904002	-5483.704274351863	-595.8325446881571	0.4814021416557992	0.23437678823679936	0.1100093786967545	0.17421169141064738	0.33712449495794783	0.39125566929673194	0.10307745435275847	0.1685423813925619	0.3024128977364648	0.4184170436551597	0.07516989728669063	0.20400016132168483	5.668012480091978	10.20353340929121	12.141358481564463	0.583261757599886	0.9205739475879342	1.4941798269912279	0.0022030973506178006	34.11456083251584	55.14708478202295	551.5337386746296	-1443.7610421194734	-1778.1412265174274	-2261.8020057149624
333500	-6079.991932393931	-5483.590728733661	-596.40120366027	0.4814021416557992	0.23437678823679936	0.1100093786967545	0.17421169141064738	0.3077643778788978	0.39125566929673194	0.10307745435275847	0.1979024984716119	0.3024128977364648	0.4184170436551597	0.07516989728669063	0.20400016132168483	6.443219682411956	9.367518457554985	12.141358481564463	0.7234858241743447	0.9988829053145618	1.2763145363404964	0.0021743992120393397	38.95081021695972	55.283833783541596	552.7519747045384	-1438.1422295406726	-1775.8076999783602	-2269.640799214628
334000	-6078.625158037679	-5486.821484637875	-591.8036733998043	0.4814021416557992	0.23437678823679936	0.1100093786967545	0.17421169141064738	0.3077643778788978	0.39125566929673194	0.10307745435275847	0.1979024984716119	0.3024128977364648	0.41621796370413733	0.07516989728669063	0.2061992412727072	6.443219682411956	7.669106088356269	12.141358481564463	0.5642315531995402	0.9988829053145618	1.4348104536439923	0.0021807366514729268	38.95081021695972	55.864939678475096	546.1629727956124	-1448.563700235536	-1779.2985025596588	-2258.95928184268
334500	-6078.81931471908	-5486.043077483358	-592.7762372357217	0.5006554460359911	0.23437678823679936	0.09075607431656266	0.17421169141064738	0.3077643778788978	0.42069431375410726	0.07363880989538318	0.1979024984716119	0.3024128977364648	0.41621796370413733	0.07516989728669063	0.2061992412727072	6.443219682411956	8.01016489761638	12.141358481564463	0.5642315531995402	0.9988829053145618	1.4348104536439923	0.0025096221274877864	38.95081021695972	55.851163482495245	547.7713638012349	-1445.1628848124383	-1784.3417653836184	-2256.538427287301
335000	-6078.989331080071	-5486.838934236062	-592.1503968440087	0.4699826558211313	0.26504957845165916	0.07972997490743045	0.1852377908197796	0.2726177558575479	0.42069431375410726	0.10878543191673311	0.1979024984716119	0.3067584295435022	0.41621796370413733	0.07516989728669063	0.2018537094656698	6.443219682411956	8.01016489761638	12.141358481564463	0.5935997460914141	0.9988829053145618	1.4055821092896987	0.0024952662388627814	38.95081021695972	53.834497319590895	541.1361039229938	-1448.4979145489601	-1781.886440239487	-2256.454579447615
335500	-6082.96757744312	-5489.56031816344	-593.4072592796804	0.5355618394105338	0.20376033856589487	0.07972997490743045	0.18094784711614137	0.2726177558575479	0.42069431375410726	0.10878543191673311	0.1979024984716119	0.3067584295435022	0.36906383760724903	0.07516989728669063	0.24900783556255807	6.443219682411956	8.01016489761638	12.141358481564463	0.5935997460914141	0.9854423639942982	1.4190226506099624	0.0024745564497037536	34.065775452312145	54.02699849689987	544.2790982854551	-1444.6849944454832	-1787.2511977781555	-2257.6241259398003
336000	-6080.432529503443	-5489.85067364735	-590.581855856093	0.5108123480755624	0.20376033856589487	0.10447946624240184	0.18094784711614137	0.2726177558575479	0.4443992573913349	0.10878543191673311	0.17419755483438423	0.3067584295435022	0.36906383760724903	0.07516989728669063	0.24900783556255807	6.443219682411956	8.01016489761638	10.725884906865986	0.5935997460914141	0.9388344960277927	1.4656305185764678	0.002480144217541173	37.43851113991148	56.55771412405618	543.6653598381844	-1445.7294410543604	-1779.1141547054133	-2265.007077887576
336500	-6072.897024409032	-5487.281815625953	-585.61520878308	0.5108123480755624	0.20376033856589487	0.10447946624240184	0.18094784711614137	0.2726177558575479	0.4443992573913349	0.10878543191673311	0.17419755483438423	0.3067584295435022	0.36906383760724903	0.07516989728669063	0.24900783556255807	6.443219682411956	8.01016489761638	10.838473519101312	0.5856822271543226	0.9388344960277927	1.4735103350424303	0.00247805314763443	31.91784857162454	56.3585583421672	535.7220330986223	-1444.9844964992603	-1772.118855830397	-2270.1784632962954
337000	-6074.722044242562	-5489.717238409052	-585.0048058335109	0.5108123480755624	0.20376033856589487	0.10447946624240184	0.18094784711614137	0.3017981736202054	0.4152188396286774	0.10878543191673311	0.17419755483438423	0.3067584295435022	0.36906383760724903	0.07516989728669063	0.24900783556255807	5.9231094355739975	8.733826950470082	10.838473519101312	0.5856822271543226	0.9388344960277927	1.4735103350424303	0.002481426972646694	31.91784857162454	56.771552681378616	533.7303175498259	-1448.7638545739462	-1769.8055871621577	-2271.147796672948
337500	-6074.470318668344	-5487.741583250732	-586.7287354176112	0.5108123480755624	0.20376033856589487	0.10447946624240184	0.18094784711614137	0.3017981736202054	0.4152188396286774	0.10878543191673311	0.17419755483438423	0.3067584295435022	0.42048101726610954	0.07516989728669063	0.19759065590369754	6.375845060741363	8.733826950470082	10.838473519101312	0.5856822271543226	0.9388344960277927	1.4735103350424303	0.0024898637359019446	32.55016021622348	56.84608281309732	537.4644254870486	-1444.6792649913425	-1771.8494230691847	-2271.212895190205
338000	-6078.829356805095	-5492.216856171638	-586.6125006334569	0.5108123480755624	0.20376033856589487	0.10447946624240184	0.18094784711614137	0.3017981736202054	0.4152188396286774	0.10878543191673311	0.17419755483438423	0.3067584295435022	0.42048101726610954	0.07516989728669063	0.19759065590369754	6.375845060741363	8.733826950470082	10.838473519101312	0.5822120726216855	0.9041002329880303	1.5116982280694362	0.0024931355394842165	32.55016021622348	56.77148228920262	537.6845745981473	-1444.3459711343053	-1775.9939105437943	-2271.8769744935385
338500	-6085.828042772241	-5500.033815688611	-585.7942270836302	0.44074949450613027	0.2821084095953633	0.10447946624240184	0.17266262965610502	0.2933670005004781	0.4152188396286774	0.10878543191673311	0.18262872795411156	0.3067584295435022	0.42048101726610954	0.07516989728669063	0.19759065590369754	7.114882805305718	8.733826950470082	10.838473519101312	0.6636910859070092	0.8230092150040653	1.5116982280694362	0.002494475095975196	32.55016021622348	56.692125274958464	534.1518662147098	-1447.1177956470624	-1770.5511284085442	-2282.3648916330044
339000	-6090.812124382177	-5495.461234116568	-595.3508902656081	0.44074949450613027	0.2821084095953633	0.10447946624240184	0.17266262965610502	0.2933670005004781	0.4152188396286774	0.10878543191673311	0.18262872795411156	0.3067584295435022	0.42048101726610954	0.07516989728669063	0.19759065590369754	7.114882805305718	8.733826950470082	13.807146641719468	0.5982537973327067	1.0264988021575396	1.3733343233541964	0.0024904068625245875	32.55016021622348	56.78473536365533	545.5155976371759	-1444.269509987912	-1776.4467271309222	-2274.7449969977347
339500	-6097.0626202854955	-5498.169139869546	-598.8934804159499	0.4891621491418499	0.2821084095953633	0.10447946624240184	0.12424997502038537	0.2730382089436633	0.4129008147003503	0.10069399800449166	0.21336697835149487	0.3067584295435022	0.3958423504913062	0.07516989728669063	0.22222932267850085	6.1461251680820945	10.521028701480644	13.807146641719468	0.6540910174460234	0.9293645468365618	1.4148972500862065	0.002476422058130856	40.84346450325345	57.028087868717286	550.4107155697524	-1450.052000073788	-1776.7044200443863	-2271.4127197513712
340000	-6093.013766215949	-5498.283975398551	-594.7297908173979	0.4891621491418499	0.2821084095953633	0.10447946624240184	0.12424997502038537	0.2730382089436633	0.4572852793247006	0.10069399800449166	0.16898251372714454	0.3067584295435022	0.3958423504913062	0.07516989728669063	0.22222932267850085	6.1461251680820945	10.521028701480644	13.807146641719468	0.6540910174460234	0.9293645468365618	1.4148972500862065	0.0022108193954812755	30.83809309447935	56.69468889212481	541.4306450456625	-1449.0663615959033	-1774.4949997722879	-2274.7226140303596
340500	-6101.813460737804	-5504.145582269678	-597.6678784681263	0.4891621491418499	0.2821084095953633	0.06768979485185983	0.16103964641092738	0.2730382089436633	0.47084694400934696	0.0773722744188575	0.1787425726281323	0.3067584295435022	0.3958423504913062	0.07516989728669063	0.22222932267850085	6.1461251680820945	10.521028701480644	9.984831741217882	0.7013435846378585	0.9293645468365618	1.3678696951190945	0.0022108193954812755	35.202687920950915	56.725973344971365	549.6724374327545	-1445.5751039622542	-1785.767715699517	-2272.8027626079065
341000	-6098.103752958463	-5498.870790969765	-599.2329619886975	0.4891621491418499	0.2821084095953633	0.06768979485185983	0.16103964641092738	0.28977800949487886	0.45978338343717234	0.07169603443981656	0.1787425726281323	0.3257251906428264	0.376875589391982	0.07516989728669063	0.22222932267850085	8.830730901853354	10.521028701480644	9.408666428670442	0.7013435846378585	0.9594027874028539	1.3378314545528023	0.0022123644325114265	35.202687920950915	56.686357932563986	552.6825071090776	-1442.5252999411919	-1785.8626582555933	-2270.48283277298
341500	-6094.3972373112665	-5496.766910823252	-597.6303264880141	0.4891621491418499	0.2821084095953633	0.06768979485185983	0.16103964641092738	0.28977800949487886	0.45978338343717234	0.07169603443981656	0.1787425726281323	0.3257251906428264	0.376875589391982	0.07516989728669063	0.22222932267850085	8.830730901853354	10.521028701480644	9.408666428670442	0.7013435846378585	0.9594027874028539	1.3378314545528023	0.002216627407163566	35.202687920950915	54.46510825022243	542.5268900019554	-1441.8827215299086	-1784.9325782460173	-2269.9516110473264
342000	-6088.233807419867	-5490.1787029074185	-598.0551045124481	0.41898689357840824	0.2821084095953633	0.1378650504153015	0.16103964641092738	0.3289821921229799	0.4205792008090713	0.07169603443981656	0.1787425726281323	0.3257251906428264	0.376875589391982	0.07516989728669063	0.22222932267850085	8.830730901853354	10.521028701480644	10.673836261699947	0.6546092470535818	0.9594027874028539	1.3843432476723918	0.0024073266897260627	35.202687920950915	54.40547855359647	541.4562601607377	-1446.400797370143	-1780.694538646212	-2263.083366891063
342500	-6085.1871095748365	-5491.581705941085	-593.605403633752	0.46781695514534627	0.27657410796400483	0.09456929047972194	0.16103964641092738	0.29349111320015986	0.45607027973189135	0.07169603443981656	0.1787425726281323	0.3257251906428264	0.376875589391982	0.07516989728669063	0.22222932267850085	8.830730901853354	8.238964738178955	10.673836261699947	0.6546092470535818	0.9594027874028539	1.3843432476723918	0.0023598500197581805	35.202687920950915	54.40547855359647	535.6725504891638	-1435.7258182473424	-1784.414431130528	-2271.441456563214
343000	-6094.982682987426	-5492.759049123924	-602.2236338635023	0.46781695514534627	0.27657410796400483	0.09456929047972194	0.16103964641092738	0.2948995909086922	0.45345830120164127	0.07289953526153425	0.1787425726281323	0.3257251906428264	0.37123210907211973	0.0808133776065529	0.22222932267850085	8.830730901853354	11.185991114901753	10.673836261699947	0.6325849491925059	0.9594027874028539	1.4062626679246055	0.002396377988133262	35.202687920950915	54.535797634304686	544.7392272043002	-1438.9440023742034	-1778.941543988541	-2274.8735027611797
343500	-6090.355559969967	-5488.874324340478	-601.4812356294889	0.43856137636324083	0.3058296867461103	0.09456929047972194	0.16103964641092738	0.29856956717908717	0.425627706598872	0.07289953526153425	0.20290319096050663	0.30417117280177397	0.39278612691317216	0.0808133776065529	0.22222932267850085	8.413536243519468	11.185991114901753	10.673836261699947	0.6325849491925059	0.9594027874028539	1.4062626679246055	0.002396377988133262	36.141844274355705	54.43563663178189	547.0220292394674	-1438.6510019234752	-1792.393800308161	-2257.8295221088415
344000	-6089.562049989122	-5488.111115910499	-601.4509340786229	0.43856137636324083	0.27160234014779083	0.12879663707804137	0.16103964641092738	0.29856956717908717	0.425627706598872	0.07289953526153425	0.20290319096050663	0.30417117280177397	0.39278612691317216	0.0808133776065529	0.22222932267850085	7.426809425614316	8.661485283048433	10.673836261699947	0.6084618950005577	1.013341454579313	1.3763321832534663	0.002396377988133262	36.141844274355705	54.423828007163316	551.9800175661694	-1438.132417445906	-1788.2850708670446	-2261.693627597549
344500	-6092.99511634868	-5485.222768981506	-607.7723473671743	0.43856137636324083	0.27160234014779083	0.12879663707804137	0.16103964641092738	0.29856956717908717	0.449247795311774	0.0893585454457674	0.1628240920633715	0.3069724943574075	0.38998480535753866	0.0808133776065529	0.22222932267850085	7.600234462791709	11.38785686506663	10.673836261699947	0.7418598391175368	0.8805787387676528	1.3763321832534663	0.002387733991912916	36.141844274355705	54.62085136285706	557.2428885631645	-1437.1904719676138	-1789.4203052777252	-2258.611991736167
